Latitude,Longitude,Total_Magnetic_Field,Corrected_Total_Magnetic_Field
37.938,-113.9746,90.8,T2RF
37.938,-113.9753,98.1,T2RF
37.938,-113.9759,105.8,T2RF
37.938,-113.9765,116.7,T2RF
37.938,-113.9772,124.4,T2RF
37.938,-113.9778,134.4,T2RF
37.938,-113.9784,136.2,T2RF
37.938,-113.9791,138.4,T2RF
37.938,-113.9797,137.2,T2RF
37.938,-113.9804,138.1,T2RF
37.938,-113.981,135.6,T2RF
37.938,-113.9816,136.2,T2RF
37.938,-113.9823,130.1,T2RF
37.938,-113.9829,124.1,T2RF
37.938,-113.9835,110.9,T2RF
37.938,-113.9842,102.1,T2RF
37.938,-113.9848,90.5,T2RF
37.938,-113.9854,84.1,T2RF
37.9379,-113.9861,85.0,T2RF
37.9379,-113.9867,89.9,T2RF
37.9379,-113.9873,98.1,T2RF
37.9379,-113.988,105.5,T2RF
37.9379,-113.9886,114.6,ZNA
37.9379,-113.9892,124.4,ZNA
37.9379,-113.9899,130.1,ZNA
37.9379,-113.9905,129.8,ZNA
37.9379,-113.9911,124.7,ZNA
37.9379,-113.9918,122.5,ZNA
37.9379,-113.9924,119.5,ZNA
37.9379,-113.993,115.5,ZNA
37.9379,-113.9937,115.2,ZNA
37.9379,-113.9943,116.1,ZNA
37.9379,-113.9949,117.7,ZNA
37.9379,-113.9956,117.7,ZNA
37.9379,-113.9962,118.9,ZNA
37.9379,-113.9968,121.0,ZNA
37.9379,-113.9975,122.8,ZNA
37.9379,-113.9981,123.1,ZNA
37.9379,-113.9987,121.3,ZNA
37.9379,-113.9994,119.2,ZNA
37.9379,-114.0,118.9,ZNA
37.9379,-114.0006,115.5,ZNA
37.9379,-114.0013,115.8,ZNA
37.9379,-114.0019,113.1,ZNA
37.9379,-114.0025,105.8,ZNA
37.9379,-114.0032,103.6,ZNA
37.9379,-114.0038,101.5,ZNA
37.9379,-114.0044,103.3,ZNA
37.9379,-114.0051,104.2,ZNA
37.9379,-114.0057,105.8,ZNA
37.9379,-114.0063,105.8,ZNA
37.9379,-114.007,103.6,ZNA
37.9379,-114.0076,103.9,ZNA
37.9379,-114.0082,101.2,ZNA
37.9379,-114.0089,100.0,ZNA
37.9379,-114.0095,106.7,ZNA
37.9379,-114.0101,110.6,ZNA
37.9379,-114.0108,111.9,ZNA
37.9378,-114.0114,106.7,ZNA
37.9378,-114.012,105.2,ZNA
37.9378,-114.0127,103.9,ZNA
37.9378,-114.0133,103.3,ZNA
37.9378,-114.0139,102.1,ZNA
37.9378,-114.0146,96.0,ZNA
37.9378,-114.0152,91.4,ZNA
37.9378,-114.0158,85.3,ZNA
37.9378,-114.0165,75.0,ZNA
37.9378,-114.0171,68.6,ZNA
37.9378,-114.0177,66.8,ZNA
37.9378,-114.0184,63.7,ZNA
37.9378,-114.019,63.1,ZNA
37.9378,-114.0197,64.0,ZNA
37.9378,-114.0203,65.8,ZNA
37.9378,-114.0209,72.5,ZNA
37.9378,-114.0215,78.9,ZNA
37.9378,-114.0215,84.7,ZNA
37.9378,-114.0221,92.7,ZNA
37.9378,-114.0228,106.4,ZNA
37.9378,-114.0234,115.5,ZNA
37.9838,-111.9151,118.6,ZNA
37.9838,-111.9156,86.0,ZNA
37.9838,-111.9161,87.8,ZNA
37.9838,-111.9166,86.9,ZNA
37.9838,-111.9177,88.1,ZNA
37.9838,-111.9181,90.5,ZNA
37.9837,-111.9186,91.4,ZNA
37.9837,-111.9191,94.2,ZNA
37.9837,-111.9196,94.5,ZNA
37.9837,-111.9201,95.4,ZNA
37.9837,-111.9206,97.8,ZNA
37.9837,-111.9211,103.0,ZNA
37.9837,-111.9216,114.9,ZNA
37.9836,-111.9221,118.6,ZNA
37.9836,-111.9226,121.3,ZNA
37.9836,-111.9231,120.4,ZNA
37.9836,-111.9236,115.5,ZNA
37.9836,-111.9241,110.6,ZNA
37.9836,-111.9245,109.4,ZNA
37.9836,-111.925,105.8,ZNA
37.9835,-111.9255,103.6,ZNA
37.9835,-111.926,102.1,ZNA
37.9835,-111.9265,102.7,ZNA
37.9835,-111.927,107.0,ZNA
37.9835,-111.9275,110.3,ZNA
37.9835,-111.928,113.1,ZNA
37.9835,-111.9285,111.9,ZNA
37.9834,-111.929,109.4,ZNA
37.9834,-111.9295,106.7,ZNA
37.9834,-111.93,105.2,ZNA
37.9834,-111.9304,101.5,ZNA
37.9834,-111.9309,98.1,ZNA
37.9834,-111.9314,96.0,ZNA
37.9834,-111.9319,92.7,ZNA
37.9833,-111.9324,88.7,ZNA
37.9833,-111.9329,85.0,ZNA
37.9833,-111.9334,81.7,ZNA
37.9833,-111.9339,78.3,ZNA
37.9833,-111.9344,75.3,ZNA
37.9833,-111.9349,74.4,ZNA
37.9833,-111.9354,75.3,ZNA
37.9833,-111.9359,75.0,ZNA
37.9832,-111.9364,75.9,ZNA
37.9832,-111.9368,76.5,ZNA
37.9832,-111.9373,80.8,ZNA
37.9832,-111.9378,81.1,ZNA
37.9832,-111.9383,81.1,ZNA
37.9832,-111.9388,80.8,ZNA
37.9832,-111.9393,79.6,ZNA
37.9831,-111.9398,81.7,ZNA
37.9831,-111.9403,79.2,ZNA
37.9831,-111.9408,80.2,ZNA
37.9831,-111.9413,79.2,ZNA
37.9831,-111.9418,80.2,ZNA
37.9831,-111.9423,81.1,ZNA
37.9831,-111.9427,81.4,ZNA
37.983,-111.9432,76.8,ZNA
37.983,-111.9437,78.0,ZNA
37.983,-111.9442,77.1,ZNA
37.983,-111.9447,76.8,ZNA
37.983,-111.9452,76.2,ZNA
37.983,-111.9457,73.8,ZNA
37.983,-111.9462,69.5,ZNA
37.9829,-111.9467,68.0,ZNA
37.9829,-111.9472,66.1,ZNA
37.9829,-111.9477,59.7,ZNA
37.9829,-111.9482,58.5,ZNA
37.9829,-111.9486,58.8,ZNA
37.9829,-111.9491,57.0,ZNA
37.9829,-111.9496,53.6,ZNA
37.9828,-111.9501,49.4,ZNA
37.9828,-111.9506,49.1,ZNA
37.9828,-111.9511,49.7,ZNA
37.9828,-111.9516,46.9,ZNA
37.9828,-111.9521,45.7,ZNA
37.9828,-111.9526,43.6,ZNA
37.9828,-111.9531,40.8,ZNA
37.9827,-111.9536,42.7,ZNA
37.9827,-111.9541,46.9,ZNA
37.9827,-111.9546,54.9,ZNA
37.9827,-111.955,58.8,ZNA
37.9827,-111.9555,52.1,ZNA
37.9827,-111.956,54.9,ZNA
37.9827,-111.9565,58.5,ZNA
37.9826,-111.957,60.7,ZNA
37.9826,-111.9575,58.2,ZNA
37.9826,-111.958,58.8,ZNA
37.9826,-111.9585,61.6,ZNA
37.9826,-111.959,63.7,ZNA
37.9826,-111.9595,67.1,ZNA
37.9826,-111.96,67.1,ZNA
37.9825,-111.9605,68.3,ZNA
37.9825,-111.9609,71.6,ZNA
37.9825,-111.9614,73.2,ZNA
37.9825,-111.9619,73.5,ZNA
37.9825,-111.9624,72.8,ZNA
37.9825,-111.9629,72.5,ZNA
37.9825,-111.9634,73.2,ZNA
37.9825,-111.9639,71.9,ZNA
37.9824,-111.9644,72.2,ZNA
37.9824,-111.9649,72.8,ZNA
37.9824,-111.9654,73.8,ZNA
37.9824,-111.9659,73.2,ZNA
37.9824,-111.9664,72.8,ZNA
37.9824,-111.9669,73.5,ZNA
37.9824,-111.9673,73.5,ZNA
37.9823,-111.9678,72.8,ZNA
37.9823,-111.9683,74.1,ZNA
37.9823,-111.9688,74.7,ZNA
37.9823,-111.9693,75.9,ZNA
37.9823,-111.9698,75.3,ZNA
37.9823,-111.9703,78.3,ZNA
37.9823,-111.9708,75.9,ZNA
37.9822,-111.9713,75.9,ZNA
37.9822,-111.9718,74.4,ZNA
37.9822,-111.9723,76.5,ZNA
37.9822,-111.9728,75.0,ZNA
37.9822,-111.9732,78.9,ZNA
37.9822,-111.9737,80.2,ZNA
37.9822,-111.9742,81.1,ZNA
37.9821,-111.9747,81.1,ZNA
37.9821,-111.9752,82.3,ZNA
37.9821,-111.9757,81.1,ZNA
37.9821,-111.9762,80.5,ZNA
37.9821,-111.9767,81.7,ZNA
37.9821,-111.9772,81.4,ZNA
37.9821,-111.9777,76.8,ZNA
37.982,-111.9782,76.2,ZNA
37.982,-111.9787,75.0,ZNA
37.982,-111.9792,71.0,ZNA
37.982,-111.9796,68.9,ZNA
37.982,-111.9801,71.6,ZNA
37.982,-111.9806,69.8,ZNA
37.982,-111.9811,65.5,ZNA
37.9819,-111.9816,66.8,ZNA
37.9819,-111.9821,69.2,ZNA
37.9819,-111.9826,72.8,ZNA
37.9819,-111.9831,66.1,ZNA
37.9819,-111.9836,61.6,ZNA
37.9819,-111.9841,64.0,ZNA
37.9819,-111.9846,68.9,ZNA
37.9818,-111.9851,76.2,ZNA
37.9818,-111.9855,68.9,ZNA
37.9818,-111.986,68.9,ZNA
37.9818,-111.9865,71.0,ZNA
37.9818,-111.987,78.6,ZNA
37.9818,-111.9875,86.9,ZNA
37.9818,-111.988,87.5,ZNA
37.9818,-111.9885,89.3,ZNA
37.9817,-111.989,84.4,ZNA
37.9817,-111.9895,87.8,ZNA
37.9817,-111.99,90.8,ZNA
37.9817,-111.9905,92.4,ZNA
37.9817,-111.991,89.6,ZNA
37.9817,-111.9914,91.1,ZNA
37.9817,-111.9919,93.0,ZNA
37.9816,-111.9924,93.3,ZNA
37.9816,-111.9929,96.6,ZNA
37.9816,-111.9934,95.1,ZNA
37.9816,-111.9939,93.3,ZNA
37.9816,-111.9944,89.6,ZNA
37.9816,-111.9949,90.5,ZNA
37.9816,-111.9954,89.3,ZNA
37.9815,-111.9959,88.4,ZNA
37.9815,-111.9964,89.0,ZNA
37.9815,-111.9969,92.0,ZNA
37.9815,-111.9974,91.4,ZNA
37.9815,-111.9978,92.0,ZNA
37.9815,-111.9983,94.2,ZNA
37.9815,-111.9988,95.4,ZNA
37.9814,-111.9993,95.7,ZNA
37.9814,-111.9998,98.8,ZNA
37.9814,-112.0003,100.3,ZNA
37.9814,-112.0008,100.0,ZNA
37.9814,-112.0013,101.5,ZNA
37.9814,-112.0018,101.5,ZNA
37.9814,-112.0023,100.3,ZNA
37.9813,-112.0028,100.9,ZNA
37.9813,-112.0033,100.6,ZNA
37.9813,-112.0037,101.2,ZNA
37.9813,-112.0042,100.9,ZNA
37.9813,-112.0047,102.1,ZNA
37.9813,-112.0052,100.6,ZNA
37.9813,-112.0057,101.2,ZNA
37.9812,-112.0062,99.4,ZNA
37.9812,-112.0067,95.4,ZNA
37.9812,-112.0072,90.8,ZNA
37.9812,-112.0077,87.8,ZNA
37.9812,-112.0082,87.8,ZNA
37.9812,-112.0087,84.4,ZNA
37.9812,-112.0092,88.7,ZNA
37.9811,-112.0097,97.8,ZNA
37.9811,-112.0101,107.0,ZNA
37.9811,-112.0106,110.3,ZNA
37.9811,-112.0111,109.1,ZNA
37.9811,-112.0116,102.4,ZNA
37.9811,-112.0121,98.5,ZNA
37.9811,-112.0126,94.8,QAY
37.981,-112.0131,89.9,QAY
37.981,-112.0136,89.3,QAY
37.981,-112.0141,86.3,QAY
37.981,-112.0146,84.1,QAY
37.981,-112.0151,82.6,QAY
37.981,-112.0156,81.7,QAY
37.981,-112.016,81.7,QAY
37.981,-112.0165,82.6,QAY
37.9809,-112.017,85.6,QAY
37.9809,-112.0175,84.7,QAY
37.9809,-112.018,83.5,QAY
37.9809,-112.0185,79.9,QAY
37.9809,-112.019,83.2,QAY
37.9809,-112.0195,89.3,QAY
37.9809,-112.02,89.9,QAY
37.9808,-112.0205,86.9,QAY
37.9808,-112.021,81.4,QAY
37.9808,-112.0215,73.2,TQU
37.9808,-112.0219,71.6,TQU
37.9808,-112.0224,68.9,TQU
37.9808,-112.0229,63.4,TQU
37.9808,-112.0234,61.0,TQU
37.9807,-112.0239,61.6,TQU
37.9807,-112.0244,68.9,TQU
37.9807,-112.0249,80.5,TQU
37.9807,-112.0254,93.6,TQU
37.9807,-112.0259,106.7,TQU
37.9807,-112.0264,112.8,TQU
37.9807,-112.0269,111.9,TQU
37.9806,-112.0274,105.8,TQU
37.9806,-112.0279,101.8,TQU
37.9806,-112.0283,96.9,TQU
37.9806,-112.0288,94.2,TQU
37.9806,-112.0293,87.2,TQU
37.9806,-112.0298,82.3,TQU
37.9806,-112.0303,78.9,TQU
37.9805,-112.0308,70.4,TQU
37.9805,-112.0313,69.2,TQU
37.9805,-112.0318,72.8,TQU
37.9805,-112.0323,74.1,TQU
37.9805,-112.0328,76.8,TQU
37.9805,-112.0333,80.8,TQU
37.9805,-112.0338,85.6,TQU
37.9804,-112.0342,90.8,TQU
37.9804,-112.0347,100.0,TQU
37.9804,-112.0352,107.6,TQU
37.9804,-112.0357,108.2,TQU
37.9804,-112.0362,106.1,TQU
37.9804,-112.0367,111.9,TQU
37.9804,-112.0372,112.8,TQU
37.9803,-112.0377,110.9,TQU
37.9803,-112.0382,107.6,TQU
37.9803,-112.0387,107.6,TQU
37.9803,-112.0392,107.3,TQU
37.9803,-112.0397,103.3,TQU
37.9803,-112.0402,100.3,TQU
37.9803,-112.0406,100.3,TQU
37.9802,-112.0411,95.4,TQU
37.9802,-112.0416,92.4,TQU
37.9802,-112.0421,89.9,TQU
37.9802,-112.0426,91.1,TQU
37.9802,-112.0431,94.2,TQU
37.9802,-112.0436,97.8,TQU
37.9802,-112.0441,99.4,TQU
37.9802,-112.0446,96.9,TQU
37.9801,-112.0451,93.6,TQU
37.9801,-112.0456,94.8,TQU
37.9801,-112.0461,94.8,TQU
37.9801,-112.0465,92.7,TQU
37.9801,-112.047,86.6,TQU
37.9801,-112.0475,81.7,TQU
37.9801,-112.048,81.7,TQU
37.98,-112.0485,80.8,TQU
37.98,-112.049,79.9,TQU
37.98,-112.0495,74.7,TQU
37.98,-112.05,72.2,TQU
37.98,-112.0505,67.1,TQU
37.98,-112.051,61.6,TQU
37.98,-112.0515,59.1,TQU
37.9799,-112.052,54.9,TQU
37.9799,-112.0525,50.9,TQU
37.9799,-112.0529,56.1,TQU
37.9799,-112.0534,61.3,TQU
37.9799,-112.0539,63.7,TQU
37.9799,-112.0544,67.4,TQU
37.9799,-112.0549,66.4,TQU
37.9798,-112.0554,61.3,TQU
37.9798,-112.0559,56.7,TQU
37.9798,-112.0564,59.4,TQU
37.9798,-112.0569,62.5,TQU
37.9798,-112.0574,72.5,TQU
37.9798,-112.0579,76.2,TQU
37.9798,-112.0584,79.2,TQU
37.9797,-112.0588,85.0,TQU
37.9797,-112.0593,88.4,TQU
37.9797,-112.0598,85.0,TQU
37.9797,-112.0603,86.6,TQU
37.9797,-112.0608,85.0,TQU
37.9797,-112.0613,78.0,TQU
37.9797,-112.0618,71.3,TQU
37.9796,-112.0623,66.8,TQU
37.9796,-112.0628,60.7,TQU
37.9796,-112.0633,59.7,TQU
37.9796,-112.0638,61.0,TQU
37.9796,-112.0643,61.3,TQU
37.9796,-112.0647,59.4,TQU
37.9796,-112.0652,60.0,TQU
37.9795,-112.0657,58.8,TQU
37.9795,-112.0662,57.9,TQU
37.9795,-112.0667,59.4,TQU
37.9795,-112.0672,57.3,TQU
37.9795,-112.0677,56.1,TQU
37.9795,-112.0682,53.0,TQU
37.9795,-112.0687,56.7,TQU
37.9795,-112.0692,65.5,TQU
37.9794,-112.0697,74.1,TQU
37.9794,-112.0702,71.3,TQU
37.9794,-112.0707,75.9,TQU
37.9794,-112.0711,83.8,TQU
37.9794,-112.0716,103.0,TQU
37.9794,-112.0721,111.9,TQU
37.9794,-112.0726,111.6,TQU
37.9793,-112.0731,107.0,TQU
37.9793,-112.0736,112.8,TQU
37.9793,-112.0741,119.2,TQU
37.9793,-112.0746,115.5,TQU
37.9793,-112.0751,105.5,TQU
37.9793,-112.0756,93.6,TQU
37.9793,-112.0761,89.9,TQU
37.9792,-112.0766,94.2,TQU
37.9792,-112.077,105.5,TQU
37.9792,-112.0775,116.7,TQU
37.9792,-112.078,129.5,TQU
37.9792,-112.0785,142.6,TQU
37.9792,-112.079,160.0,TQU
37.9792,-112.0795,173.1,TQU
37.9791,-112.08,175.9,TQU
37.9791,-112.0805,165.8,TQU
37.9791,-112.081,171.3,TQU
37.9791,-112.0815,166.4,TQU
37.9791,-112.082,175.9,TQU
37.9791,-112.0825,163.1,TQU
37.9791,-112.083,138.1,TQU
37.979,-112.0834,124.4,TQU
37.979,-112.0839,105.5,T1AP
37.979,-112.0844,94.8,T1AP
37.979,-112.0849,90.5,T1AP
37.979,-112.0854,89.9,T1AP
37.979,-112.0859,106.7,T1AP
37.979,-112.0864,125.9,T1AP
37.9789,-112.0869,137.5,T1AP
37.9789,-112.0874,130.5,T1AP
37.9789,-112.0879,118.3,T1AP
37.9789,-112.0884,110.0,T1AP
37.9789,-112.0889,110.3,T1AP
37.9789,-112.0893,117.3,T1AP
37.9789,-112.0898,121.3,T1AP
37.9788,-112.0903,125.6,T1AP
37.9788,-112.0908,128.6,T1AP
37.9788,-112.0913,130.1,T1AP
37.9788,-112.0918,130.5,T1AP
37.9788,-112.0923,135.0,T1AP
37.9788,-112.0928,143.0,T1AP
37.9788,-112.0933,145.7,T1AP
37.9787,-112.0938,158.8,T1AP
37.9787,-112.0943,168.9,T1AP
37.9787,-112.0948,181.4,T1AP
37.9787,-112.0953,171.9,T1AP
37.9787,-112.0957,170.7,T1AP
37.9787,-112.0962,140.5,T1AP
37.9787,-112.0967,125.9,T1AP
37.9787,-112.0972,114.6,T1AP
37.9786,-112.0977,102.7,T1AP
37.9786,-112.0982,95.1,T1AP
37.9786,-112.0987,94.2,T1AP
37.9786,-112.0992,94.5,T1AP
37.9786,-112.0997,92.7,T1AP
37.9786,-112.1002,88.7,T1AP
37.9786,-112.1007,84.4,T1AP
37.9785,-112.1011,81.1,T1AP
37.9785,-112.1016,71.9,T1AP
37.9785,-112.1021,68.9,T1AP
37.9785,-112.1026,66.1,T1AP
37.9785,-112.1031,69.2,T1AP
37.9785,-112.1036,64.3,T1AP
37.9785,-112.1041,61.9,T1AP
37.9784,-112.1046,55.5,T1AP
37.9784,-112.1051,55.5,T1AP
37.9784,-112.1056,53.3,T1AP
37.9784,-112.1061,51.5,T1AP
37.9784,-112.1066,47.2,T1AP
37.9784,-112.1071,43.9,T1AP
37.9784,-112.1075,44.8,T1AP
37.9783,-112.108,44.2,T1AP
37.9783,-112.1085,48.2,T1AP
37.9783,-112.109,51.2,T1AP
37.9783,-112.1095,50.9,T1AP
37.9783,-112.11,50.0,T1AP
37.9783,-112.1105,52.1,T1AP
37.9783,-112.111,50.6,T1AP
37.9782,-112.1115,50.0,T1AP
37.9782,-112.112,48.8,T1AP
37.9782,-112.1125,54.6,T1AP
37.9782,-112.113,62.8,T1AP
37.9782,-112.1135,71.6,T1AP
37.9782,-112.1139,77.7,T1AP
37.9782,-112.1144,79.6,T1AP
37.9781,-112.1149,79.6,T1AP
37.9781,-112.1154,76.2,T1AP
37.9781,-112.1159,86.6,T1AP
37.9781,-112.1164,99.4,T1AP
37.9781,-112.1169,114.0,T1AP
37.9781,-112.1174,122.5,T1AP
37.9781,-112.1179,128.6,T1AP
37.978,-112.1184,135.0,T1AP
37.978,-112.1189,143.3,T1AP
37.978,-112.1194,168.2,T1AP
37.978,-112.1198,160.0,T1AP
37.978,-112.1203,161.2,T1AP
37.978,-112.1208,139.3,T1AP
37.978,-112.1213,128.6,T1AP
37.9779,-112.1218,120.1,T1AP
37.9779,-112.1223,110.9,T1AP
37.9779,-112.1228,102.4,T1AP
37.9779,-112.1233,100.0,T1AP
37.9779,-112.1238,101.5,T1AP
37.9779,-112.1243,99.4,T1AP
37.9779,-112.1248,96.9,T1AP
37.9779,-112.1253,95.7,T1AP
37.9778,-112.1258,91.1,T1AP
37.9778,-112.1262,92.4,T1AP
37.9778,-112.1267,89.6,T1AP
37.9778,-112.1272,88.7,T1AP
37.9778,-112.1277,87.5,T1AP
37.9778,-112.1282,84.7,T1AP
37.9778,-112.1287,84.4,T1AP
37.9777,-112.1292,86.9,T1AP
37.9777,-112.1297,91.7,T1AP
37.9777,-112.1302,96.3,T1AP
37.9777,-112.1307,97.5,T1AP
37.9777,-112.1312,102.4,T1AP
37.9777,-112.1317,103.6,T1AP
37.9777,-112.1321,96.3,T1AP
37.9776,-112.1326,91.7,T1AP
37.9776,-112.1331,86.9,T1AP
37.9776,-112.1336,79.9,T1AP
37.9776,-112.1341,65.2,T1AP
37.9776,-112.1346,51.2,T1AP
37.9776,-112.1351,45.1,T1AP
37.9776,-112.1356,51.8,T1AP
37.9775,-112.1361,61.9,T1AP
37.9775,-112.1366,69.2,T1AP
37.9775,-112.1371,75.3,T1AP
37.9775,-112.1376,87.2,T1AP
37.9775,-112.138,102.4,T1AP
37.9775,-112.1385,107.6,T1AP
37.9775,-112.139,110.0,T1AP
37.9774,-112.1395,117.7,T1AP
37.9774,-112.14,124.4,T1AP
37.9774,-112.1405,125.6,T1AP
37.9774,-112.141,124.4,T1AP
37.9774,-112.1415,127.4,T1AP
37.9774,-112.142,126.5,T1AP
37.9774,-112.1425,119.2,T1AP
37.9773,-112.143,114.3,T1AP
37.9773,-112.1435,109.4,T1AP
37.9773,-112.1439,104.2,T1AP
37.9773,-112.1444,95.4,T1AP
37.9773,-112.1449,87.5,T1AP
37.9773,-112.1454,83.2,T1AP
37.9773,-112.1459,81.1,T1AP
37.9772,-112.1464,79.9,T1AP
37.9772,-112.1469,81.4,T1AP
37.9772,-112.1474,86.9,T1AP
37.9772,-112.1479,88.1,T1AP
37.9772,-112.1484,92.4,T1AP
37.9772,-112.1489,92.7,T1AP
37.9772,-112.1494,93.0,T1AP
37.9772,-112.1499,94.2,T1AP
37.9771,-112.1503,95.7,T1AP
37.9771,-112.1508,100.0,T1AP
37.9771,-112.1513,102.1,T1AP
37.9771,-112.1518,100.3,T1AP
37.9771,-112.1523,99.7,T1AP
37.9771,-112.1528,103.0,T1AP
37.9771,-112.1533,105.5,T1AP
37.977,-112.1538,106.7,T1AP
37.977,-112.1543,102.7,T1AP
37.977,-112.1548,99.1,T1AP
37.977,-112.1553,96.9,T1AP
37.977,-112.1558,94.2,T1AP
37.977,-112.1563,92.4,T1AP
37.977,-112.1567,87.8,T1AP
37.9769,-112.1572,82.6,T1AP
37.9769,-112.1577,78.6,T1AP
37.9769,-112.1582,71.0,T1AP
37.9769,-112.1587,64.9,T1AP
37.9769,-112.1592,61.3,T1AP
37.9769,-112.1597,56.4,T1AP
37.9769,-112.1602,52.1,T1AP
37.9768,-112.1607,46.3,T1AP
37.9768,-112.1612,44.2,T1AP
37.9768,-112.1617,45.7,T1AP
37.9768,-112.1622,48.2,T1AP
37.9768,-112.1626,50.0,T1AP
37.9768,-112.1631,54.9,T1AP
37.9768,-112.1636,53.0,T1AP
37.9767,-112.1641,53.9,T1AP
37.9767,-112.1646,54.6,T1AP
37.9767,-112.1651,56.1,T1AP
37.9767,-112.1656,57.9,T1AP
37.9767,-112.1661,56.4,T1AP
37.9767,-112.1666,57.9,T1AP
37.9767,-112.1671,56.1,T1AP
37.9766,-112.1676,56.1,T1AP
37.9766,-112.1681,54.9,T1AP
37.9766,-112.1686,53.9,T1AP
37.9766,-112.169,58.8,T1AP
37.9766,-112.1695,64.6,T1AP
37.9766,-112.17,65.5,T1AP
37.9766,-112.1705,69.2,T1AP
37.9765,-112.171,70.1,T1AP
37.9765,-112.1715,74.7,T1AP
37.9765,-112.172,78.9,T1AP
37.9765,-112.1725,72.5,T1AP
37.9765,-112.173,64.6,T1AP
37.9765,-112.1735,60.4,T1AP
37.9765,-112.174,58.5,T1AP
37.9764,-112.1745,61.0,T1AP
37.9764,-112.1749,57.6,T1AP
37.9764,-112.1754,56.7,T1AP
37.9764,-112.1759,57.3,T1AP
37.9764,-112.1764,63.7,T1AP
37.9764,-112.1769,70.4,T1AP
37.9764,-112.1774,78.0,T1AP
37.9764,-112.1779,87.2,T1AP
37.9763,-112.1784,110.9,T1AP
37.9763,-112.1789,112.8,T1AP
37.9763,-112.1794,103.0,T1AP
37.9763,-112.1799,94.5,T1AP
37.9763,-112.1804,94.2,T1AP
37.9763,-112.1808,90.2,T1AP
37.9763,-112.1813,83.2,T1AP
37.9762,-112.1818,73.2,T1AP
37.9762,-112.1823,69.5,T1AP
37.9762,-112.1828,58.8,T1AP
37.9762,-112.1833,58.5,T1AP
37.9762,-112.1838,54.9,T1AP
37.9762,-112.1843,54.6,T1AP
37.9762,-112.1848,59.1,T1AP
37.9761,-112.1853,68.6,T1AP
37.9761,-112.1858,78.0,T1AP
37.9761,-112.1863,85.3,T1AP
37.9761,-112.1867,95.7,T1AP
37.9761,-112.1872,100.6,T1AP
37.9761,-112.1877,102.1,T1AP
37.9761,-112.1882,98.8,T1AP
37.976,-112.1887,91.4,T1AP
37.976,-112.1892,88.4,T1AP
37.976,-112.1897,82.6,T1AP
37.976,-112.1902,73.2,T1AP
37.976,-112.1907,72.8,T1AP
37.976,-112.1912,71.6,T1AP
37.976,-112.1917,69.5,T1AP
37.9759,-112.1922,69.2,T1AP
37.9759,-112.1927,67.7,T1AP
37.9759,-112.1931,68.3,T1AP
37.9759,-112.1936,68.9,T1AP
37.9759,-112.1941,72.5,T1AP
37.9759,-112.1946,69.5,T1AP
37.9759,-112.1951,67.7,T1AP
37.9758,-112.1956,68.6,T1AP
37.9758,-112.1961,67.4,T1AP
37.9758,-112.1966,70.1,T1AP
37.9758,-112.1971,75.6,T1AP
37.9758,-112.1976,70.7,T1AP
37.9758,-112.1981,68.6,T1AP
37.9758,-112.1986,62.8,T1AP
37.9757,-112.1991,60.4,T1AP
37.9757,-112.1995,58.2,T1AP
37.9757,-112.2,58.2,T1AP
37.9757,-112.2005,59.7,T1AP
37.9757,-112.201,67.4,T1AP
37.9757,-112.2015,78.6,T1AP
37.9757,-112.202,91.1,T1AP
37.9756,-112.2025,106.1,T1AP
37.9756,-112.203,115.5,T1AP
37.9756,-112.2035,125.3,T1AP
37.9756,-112.204,132.3,T1AP
37.9756,-112.2045,139.6,T1AP
37.9756,-112.205,140.2,T1AP
37.9756,-112.2054,141.1,T1AP
37.9756,-112.2059,141.4,T1AP
37.9755,-112.2064,134.4,T1AP
37.9755,-112.2069,135.3,T1AP
37.9755,-112.2074,135.9,T1AP
37.9755,-112.2079,139.6,T1AP
37.9755,-112.2084,143.6,T1AP
37.9755,-112.2089,161.2,T1AP
37.9755,-112.2094,164.9,T1AP
37.9754,-112.2099,155.4,T1AP
37.9754,-112.2104,147.5,T1AP
37.9754,-112.2109,144.8,T1AP
37.9754,-112.2113,143.0,T1AP
37.9754,-112.2118,165.8,T1AP
37.9754,-112.2123,164.9,T1AP
37.9754,-112.2128,176.5,T1AP
37.9753,-112.2133,167.6,T1AP
37.9753,-112.2138,142.6,T1AP
37.9753,-112.2143,135.6,T1AP
37.9753,-112.2148,127.1,T1AP
37.9753,-112.2153,119.8,T1AP
37.9753,-112.2158,109.1,T1AP
37.9753,-112.2163,104.2,T1AP
37.9752,-112.2168,99.7,T1AP
37.9752,-112.2172,98.1,T1AP
37.9752,-112.2177,100.0,T1AP
37.9752,-112.2182,100.3,T1AP
37.9752,-112.2187,100.6,T1AP
37.9752,-112.2192,100.9,T1AP
37.9752,-112.2197,99.4,T1AP
37.9751,-112.2202,94.5,T1AP
37.9751,-112.2207,90.5,T1AP
37.9751,-112.2212,86.6,T1AP
37.9751,-112.2217,81.7,T1AP
37.975,-112.2222,71.9,T1AP
37.975,-112.2227,68.3,T1AP
37.9749,-112.2232,61.0,T1AP
37.9749,-112.2236,51.8,T1AP
37.9748,-112.2241,53.3,T1AP
37.9748,-112.2246,64.6,T1AP
37.9747,-112.2251,71.9,T1AP
37.9747,-112.2256,78.0,T1AP
37.9746,-112.2261,82.0,T1AP
37.9746,-112.2266,86.3,T1AP
