Latitude(DD),Longitude(DD),TotMagField,CorrectedMag
37.2016,-112.7893,52424.8,-221.5
37.2015,-112.7898,52429.3,-217.2
37.2015,-112.7903,52423.3,-223.6
37.2015,-112.7908,52425.6,-221.4
37.2015,-112.7913,52423.1,-223.9
37.2015,-112.7917,52430.6,-215.9
37.2015,-112.7922,52426.3,-220.3
37.2015,-112.7927,52425.3,-221.5
37.2015,-112.7932,52431.3,-215.8
37.2014,-112.7937,52432.8,-213.9
37.2014,-112.7942,52426.3,-220.4
37.2014,-112.7946,52429.8,-216.8
37.2014,-112.7951,52427.1,-219.5
37.2014,-112.7956,52429.1,-217.4
37.2014,-112.7961,52428.8,-217.8
37.2014,-112.7966,52426.8,-219.7
37.2013,-112.797,52428.3,-218.1
37.2013,-112.7975,52434.8,-211.7
37.2013,-112.798,52432.1,-214.1
37.2013,-112.7985,52430.1,-215.7
37.2013,-112.799,52426.1,-219.5
37.2013,-112.7994,52429.1,-216.1
37.2013,-112.7999,52432.6,-212.0
37.2013,-112.8004,52429.8,-214.7
37.2012,-112.8009,52429.1,-214.9
37.2012,-112.8014,52437.1,-206.8
37.2012,-112.8018,52427.3,-216.4
37.2012,-112.8023,52428.6,-215.0
37.2012,-112.8028,52421.6,-221.5
37.2012,-112.8033,52435.8,-207.5
37.2012,-112.8038,52435.6,-207.9
37.2011,-112.8042,52427.8,-215.8
37.2011,-112.8047,52435.8,-207.8
37.2011,-112.8052,52437.1,-206.8
37.2011,-112.8057,52431.3,-212.6
37.2011,-112.8062,52431.8,-212.3
37.2011,-112.8067,52428.1,-216.0
37.2011,-112.8071,52429.6,-214.7
37.201,-112.8076,52431.1,-212.6
37.201,-112.8081,52434.1,-209.6
37.201,-112.8086,52428.1,-215.5
37.201,-112.8091,52433.3,-210.3
37.201,-112.8095,52435.3,-208.3
37.201,-112.81,52431.6,-211.6
37.201,-112.8105,52436.8,-205.8
37.201,-112.811,52436.3,-206.5
37.2009,-112.8115,52436.3,-206.4
37.2009,-112.8119,52430.3,-211.8
37.2009,-112.8124,52432.6,-208.9
37.2009,-112.8129,52431.3,-209.5
37.2009,-112.8134,52442.6,-197.6
37.2009,-112.8139,52439.3,-200.7
37.2009,-112.8144,52438.8,-201.0
37.2008,-112.8148,52434.1,-205.2
37.2008,-112.8153,52437.3,-202.3
37.2008,-112.8158,52433.9,-205.7
37.2008,-112.8163,52439.3,-200.4
37.2008,-112.8168,52437.6,-201.9
37.2008,-112.8172,52436.8,-203.0
37.2008,-112.8177,52438.8,-201.1
37.2008,-112.8182,52437.6,-202.6
37.2007,-112.8187,52439.8,-200.1
37.2007,-112.8192,52441.8,-198.2
37.2007,-112.8196,52433.9,-206.1
37.2007,-112.8201,52444.3,-195.7
37.2007,-112.8206,52440.8,-199.1
37.2007,-112.8211,52439.3,-200.8
37.2007,-112.8216,52441.3,-198.8
37.2006,-112.822,52440.8,-199.6
37.2006,-112.8225,52441.8,-198.5
37.2006,-112.823,52441.1,-199.0
37.2006,-112.8235,52443.6,-196.3
37.2006,-112.824,52441.8,-197.6
37.2006,-112.8244,52448.1,-191.2
37.2006,-112.8249,52447.1,-191.8
37.2006,-112.8254,52454.6,-184.2
37.2005,-112.8259,52448.8,-189.6
37.2005,-112.8264,52449.8,-188.3
37.2005,-112.8269,52447.6,-190.0
37.2005,-112.8273,52447.3,-190.7
37.2005,-112.8278,52449.8,-188.1
37.2005,-112.8283,52450.6,-187.4
37.2005,-112.8288,52451.1,-186.9
37.2004,-112.8293,52451.8,-186.3
37.2004,-112.8297,52454.8,-183.3
37.2004,-112.8302,52454.8,-183.6
37.2004,-112.8307,52456.6,-181.7
37.2004,-112.8312,52453.8,-184.6
37.2004,-112.8317,52460.1,-177.9
37.2004,-112.8321,52457.3,-180.4
37.2004,-112.8326,52454.1,-183.0
37.2003,-112.8331,52458.6,-178.2
37.2003,-112.8336,52457.6,-179.1
37.2003,-112.8341,52459.1,-177.9
37.2003,-112.8346,52462.1,-174.9
37.2003,-112.835,52464.8,-172.4
37.2003,-112.8355,52457.3,-179.8
37.2003,-112.836,52461.3,-175.7
37.2002,-112.8365,52465.6,-171.5
37.2002,-112.837,52459.1,-178.1
37.2002,-112.8374,52465.8,-171.5
37.2002,-112.8379,52468.6,-168.5
37.2002,-112.8384,52466.6,-170.6
37.2002,-112.8389,52471.8,-165.3
37.2002,-112.8394,52469.6,-167.5
37.2002,-112.8398,52469.1,-167.8
37.2001,-112.8403,52477.1,-159.7
37.2001,-112.8408,52474.3,-162.3
37.2001,-112.8413,52474.1,-162.7
37.2001,-112.8418,52473.3,-163.3
37.2001,-112.8422,52473.6,-162.8
37.2001,-112.8427,52476.8,-159.3
37.2001,-112.8432,52477.3,-158.6
37.2,-112.8437,52476.3,-159.2
37.2,-112.8442,52483.1,-152.4
37.2,-112.8447,52482.6,-152.6
37.2,-112.8451,52483.6,-151.5
37.2,-112.8456,52480.1,-154.8
37.2,-112.8461,52482.6,-152.1
37.2,-112.8466,52483.1,-151.1
37.2,-112.8471,52490.8,-143.0
37.1999,-112.8475,52487.8,-145.7
37.1999,-112.848,52488.8,-143.7
37.1999,-112.8485,52487.8,-144.4
37.1999,-112.849,52494.6,-137.5
37.1999,-112.8495,52495.8,-136.1
37.1999,-112.8499,52500.1,-131.6
37.1999,-112.8504,52499.3,-131.8
37.1998,-112.8509,52503.8,-127.1
37.1998,-112.8514,52500.6,-131.3
37.1998,-112.8519,52501.3,-131.2
37.1998,-112.8524,52506.3,-126.6
37.1998,-112.8528,52507.1,-125.7
37.1998,-112.8533,52507.3,-126.0
37.1998,-112.8538,52510.1,-123.1
37.1998,-112.8543,52514.6,-118.6
37.1997,-112.8548,52510.8,-122.0
37.1997,-112.8552,52515.8,-116.7
37.1997,-112.8557,52521.1,-110.9
37.1997,-112.8562,52517.6,-114.0
37.1997,-112.8567,52521.1,-110.3
37.1997,-112.8572,52525.3,-105.8
37.1997,-112.8576,52528.3,-101.8
37.1996,-112.8581,52526.3,-104.5
37.1996,-112.8586,52529.8,-100.9
37.1996,-112.8591,52530.3,-99.3
37.1996,-112.8596,52529.8,-99.4
37.1996,-112.86,52533.8,-95.7
37.1996,-112.8605,52536.4,-94.3
37.1996,-112.861,52533.6,-97.5
37.1995,-112.8615,52539.3,-91.5
37.1995,-112.862,52540.1,-90.9
37.1995,-112.8624,52545.1,-86.2
37.1995,-112.8629,52543.1,-88.0
37.1995,-112.8634,52544.6,-86.3
37.1995,-112.8639,52551.3,-79.2
37.1995,-112.8644,52548.8,-81.4
37.1995,-112.8649,52556.6,-72.7
37.1994,-112.8653,52559.6,-69.0
37.1994,-112.8658,52553.6,-75.5
37.1994,-112.8663,52559.1,-70.7
37.1994,-112.8668,52560.8,-68.9
37.1994,-112.8673,52564.8,-64.5
37.1994,-112.8677,52569.1,-59.6
37.1994,-112.8682,52563.3,-65.3
37.1993,-112.8687,52562.8,-65.1
37.1993,-112.8692,52562.8,-65.3
37.1993,-112.8697,52575.6,-52.6
37.1993,-112.8701,52576.8,-51.4
37.1993,-112.8706,52578.1,-50.3
37.1993,-112.8711,52582.6,-45.9
37.1993,-112.8716,52581.1,-46.9
37.1993,-112.8721,52578.8,-47.5
37.1992,-112.8726,52583.3,-42.8
37.1992,-112.873,52585.6,-40.9
37.1992,-112.8735,52585.3,-41.3
37.1992,-112.874,52588.8,-38.7
37.1992,-112.8745,52596.3,-31.5
37.1992,-112.875,52598.1,-30.0
37.1992,-112.8754,52599.8,-28.3
37.1991,-112.8759,52601.3,-26.3
37.1991,-112.8764,52600.6,-26.3
37.1991,-112.8769,52596.6,-29.2
37.1991,-112.8774,52602.6,-23.3
37.1991,-112.8778,52605.8,-20.9
37.1991,-112.8783,52606.1,-21.3
37.1991,-112.8788,52609.1,-18.8
37.199,-112.8793,52609.1,-19.1
37.199,-112.8798,52612.8,-15.4
37.199,-112.8802,52614.1,-14.0
37.199,-112.8807,52613.3,-14.4
37.199,-112.8812,52616.1,-11.4
37.199,-112.8817,52619.3,-7.9
37.199,-112.8822,52619.3,-7.8
37.199,-112.8826,52619.6,-7.0
37.1989,-112.8831,52624.8,-1.8
37.1989,-112.8836,52624.3,-2.2
37.1989,-112.8841,52632.1,5.7
37.1989,-112.8846,52627.3,1.3
37.1989,-112.8851,52627.6,2.3
37.1989,-112.8855,52635.6,11.1
37.1989,-112.886,52635.3,12.4
37.1988,-112.8865,52638.3,16.1
37.1988,-112.887,52639.3,17.2
37.1988,-112.8875,52643.1,20.8
37.1988,-112.8879,52644.6,21.8
37.1988,-112.8884,52642.1,19.2
37.1988,-112.8889,52642.1,19.0
37.1988,-112.8894,52650.8,26.4
37.1988,-112.8899,52650.1,25.3
37.1987,-112.8903,52654.1,28.9
37.1987,-112.8908,52656.1,30.6
37.1987,-112.8913,52658.8,33.3
37.1987,-112.8918,52664.6,39.5
37.1987,-112.8923,52661.6,36.7
37.1987,-112.8928,52665.6,41.2
37.1987,-112.8932,52665.1,41.5
37.1986,-112.8937,52670.1,47.8
37.1986,-112.8942,52670.6,49.2
37.1986,-112.8947,52674.3,50.7
37.1986,-112.8952,52680.8,58.2
37.1986,-112.8956,52676.8,54.0
37.1986,-112.8961,52681.1,57.9
37.1986,-112.8966,52682.8,59.3
37.1985,-112.8971,52681.3,57.3
37.1985,-112.8976,52686.6,62.2
37.1985,-112.898,52687.8,63.5
37.1985,-112.8985,52692.6,68.7
37.1985,-112.899,52693.6,70.3
37.1985,-112.8995,52690.1,67.2
37.1985,-112.9,52696.1,73.3
37.1985,-112.9004,52699.1,76.6
37.1984,-112.9009,52705.1,83.3
37.1984,-112.9014,52703.3,82.6
37.1984,-112.9019,52701.8,80.2
37.1984,-112.9024,52705.8,83.6
37.1984,-112.9029,52711.1,88.8
37.1984,-112.9033,52711.6,89.5
37.1984,-112.9038,52709.6,88.8
37.1983,-112.9043,52717.8,96.6
37.1983,-112.9048,52726.1,104.0
37.1983,-112.9053,52727.4,105.0
37.1983,-112.9057,52726.6,104.7
37.1983,-112.9062,52729.8,108.1
37.1983,-112.9067,52727.4,105.9
37.1983,-112.9072,52733.1,111.9
37.1983,-112.9077,52734.6,114.1
37.1982,-112.9081,52731.8,112.7
37.1982,-112.9086,52735.3,118.3
37.1982,-112.9091,52740.6,124.3
37.1982,-112.9096,52737.8,122.2
37.1982,-112.9101,52744.6,128.2
37.1982,-112.9105,52743.8,126.9
37.1982,-112.911,52747.6,130.8
37.1981,-112.9115,52754.3,138.2
37.1981,-112.912,52749.1,132.9
37.1981,-112.9125,52750.8,133.6
37.1981,-112.9129,52756.6,138.2
37.1981,-112.9134,52753.1,134.4
37.1981,-112.9139,52758.3,139.2
37.1981,-112.9144,52757.8,138.6
37.1981,-112.9149,52760.8,141.8
37.198,-112.9154,52765.1,145.5
37.198,-112.9158,52763.3,143.6
37.198,-112.9163,52764.1,144.1
37.198,-112.9168,52765.3,145.4
37.198,-112.9173,52771.1,151.0
37.198,-112.9178,52770.1,150.2
37.198,-112.9182,52773.8,153.9
37.1979,-112.9187,52773.1,153.6
37.1979,-112.9192,52774.6,155.7
37.1979,-112.9197,52777.1,158.8
37.1979,-112.9202,52774.8,157.3
37.1979,-112.9206,52778.3,161.3
37.1979,-112.9211,52779.8,163.6
37.1979,-112.9216,52780.3,164.4
37.1979,-112.9221,52782.1,165.5
37.1978,-112.9226,52784.6,167.4
37.1978,-112.9231,52786.6,168.0
37.1978,-112.9235,52791.8,172.7
37.1978,-112.924,52788.3,169.5
37.1978,-112.9245,52791.3,172.8
37.1978,-112.925,52789.9,171.8
37.1978,-112.9255,52796.8,178.2
37.1977,-112.9259,52796.1,177.8
37.1977,-112.9264,52794.1,176.2
37.1977,-112.9269,52798.3,180.9
37.1977,-112.9274,52797.6,181.0
37.1977,-112.9279,52798.1,181.0
37.1977,-112.9283,52801.6,184.2
37.1977,-112.9288,52802.1,184.7
37.1977,-112.9293,52803.3,185.5
37.1976,-112.9298,52805.6,187.8
37.1976,-112.9303,52809.3,191.3
37.1976,-112.9307,52803.3,185.4
37.1976,-112.9312,52804.3,186.4
37.1976,-112.9317,52807.1,189.4
37.1976,-112.9322,52808.1,190.4
37.1976,-112.9327,52810.3,193.0
37.1975,-112.9331,52815.8,198.6
37.1975,-112.9336,52813.3,196.3
37.1975,-112.9341,52812.1,195.1
37.1975,-112.9346,52814.1,197.4
37.1975,-112.9351,52813.8,197.3
37.1975,-112.9356,52816.3,200.4
37.1975,-112.936,52816.1,200.2
37.1974,-112.9365,52816.3,200.5
37.1974,-112.937,52821.1,206.5
37.1974,-112.9375,52820.6,206.5
37.1974,-112.938,52823.6,209.1
37.1974,-112.9384,52825.8,210.8
37.1974,-112.9389,52821.6,206.2
37.1974,-112.9394,52820.8,205.4
37.1974,-112.9399,52825.8,210.5
37.1973,-112.9404,52830.3,215.1
37.1973,-112.9408,52833.3,218.1
37.1973,-112.9413,52829.8,215.8
37.1973,-112.9418,52836.6,223.2
37.1973,-112.9423,52836.8,223.5
37.1973,-112.9428,52837.3,226.1
37.1973,-112.9433,52835.3,224.7
37.1972,-112.9437,52839.8,229.6
37.1972,-112.9442,52844.6,234.4
37.1972,-112.9447,52843.8,233.4
37.1972,-112.9452,52843.6,232.8
37.1972,-112.9457,52852.3,240.9
37.1972,-112.9461,52853.6,242.3
37.1972,-112.9466,52853.1,241.9
37.1972,-112.9471,52853.1,241.9
37.1971,-112.9476,52851.6,240.4
37.1971,-112.9481,52857.3,245.6
37.1971,-112.9485,52857.3,244.6
37.1971,-112.949,52857.1,244.4
37.1971,-112.9495,52858.8,246.0
37.1971,-112.95,52860.6,247.8
37.1971,-112.9505,52859.1,246.2
37.197,-112.9509,52861.3,248.6
37.197,-112.9514,52860.3,247.0
37.197,-112.9519,52864.3,250.8
37.197,-112.9524,52863.1,249.1
37.197,-112.9529,52866.8,252.6
37.197,-112.9534,52862.1,247.5
37.197,-112.9538,52864.1,249.5
37.1969,-112.9543,52867.6,253.1
37.1969,-112.9548,52868.3,254.1
37.1969,-112.9553,52871.6,257.9
37.1969,-112.9558,52869.6,256.7
37.1969,-112.9562,52873.6,260.7
37.1969,-112.9567,52879.6,267.1
37.1969,-112.9572,52877.6,265.3
37.1969,-112.9577,52879.3,267.8
37.1968,-112.9582,52881.8,270.1
37.1968,-112.9586,52883.1,269.0
37.1968,-112.9591,52887.3,273.5
37.1968,-112.9596,52887.1,273.5
37.1968,-112.9601,52887.8,273.7
37.1968,-112.9606,52891.6,277.3
37.1968,-112.961,52892.1,277.7
37.1967,-112.9615,52891.8,277.7
37.1967,-112.962,52894.6,280.2
37.1967,-112.9625,52894.8,280.5
37.1967,-112.963,52900.1,285.6
37.1967,-112.9635,52900.6,286.1
37.1967,-112.9639,52906.1,291.6
37.1967,-112.9644,52905.6,291.0
37.1967,-112.9649,52905.3,290.9
37.1966,-112.9654,52906.3,292.0
37.1966,-112.9659,52907.3,293.0
37.1966,-112.9663,52913.3,298.9
37.1966,-112.9668,52912.8,298.6
37.1966,-112.9673,52919.8,305.5
37.1966,-112.9678,52916.8,302.6
37.1966,-112.9683,52918.1,303.8
37.1965,-112.9687,52923.1,309.1
37.1965,-112.9692,52921.1,307.1
37.1965,-112.9697,52920.8,307.1
37.1965,-112.9702,52926.8,312.9
37.1965,-112.9707,52924.3,310.6
37.1965,-112.9711,52927.1,313.2
37.1965,-112.9716,52923.6,310.0
37.1965,-112.9721,52927.8,314.3
37.1964,-112.9726,52931.6,318.1
37.1964,-112.9731,52932.8,319.3
37.1964,-112.9736,52930.1,316.9
37.1964,-112.974,52928.6,315.2
37.1964,-112.9745,52933.1,320.0
37.1964,-112.975,52930.6,317.4
37.1964,-112.9755,52928.1,314.9
37.1963,-112.976,52932.8,319.8
37.1963,-112.9764,52929.8,316.6
37.1963,-112.9769,52932.1,319.3
37.1963,-112.9774,52930.8,318.2
37.1963,-112.9779,52927.6,315.2
37.1963,-112.9784,52927.8,315.3
37.1963,-112.9788,52928.8,316.8
37.1963,-112.9793,52928.8,316.6
37.1962,-112.9798,52926.1,314.4
37.1962,-112.9803,52928.1,316.1
37.1962,-112.9808,52926.8,314.6
37.1962,-112.9812,52922.3,310.0
37.1962,-112.9817,52920.6,308.5
37.1962,-112.9821,52917.8,305.8
37.1962,-112.9824,52923.8,311.6
37.1962,-112.9828,52920.3,308.3
37.1961,-112.9831,52923.1,311.1
37.1961,-112.9835,52923.1,311.2
37.1961,-112.9838,52920.8,308.9
37.1961,-112.9841,52920.8,308.9
37.1961,-112.9845,52920.1,308.1
37.1961,-112.9848,52920.3,308.7
37.1961,-112.9852,52916.3,304.6
37.1961,-112.9855,52917.8,306.4
37.1961,-112.9858,52914.9,303.4
37.1961,-112.9862,52917.8,306.2
37.196,-112.9865,52918.6,307.2
37.196,-112.9869,52913.8,302.3
37.196,-112.9872,52913.3,301.8
37.196,-112.9876,52910.6,299.3
37.196,-112.9879,52913.1,301.7
37.196,-112.9882,52911.6,300.2
37.196,-112.9886,52906.3,295.1
37.196,-112.9889,52906.8,295.6
37.196,-112.9893,52904.8,293.6
37.1959,-112.9896,52907.8,297.0
37.1959,-112.99,52901.6,290.7
37.1959,-112.9903,52902.3,291.5
37.1959,-112.9906,52903.6,292.8
37.1959,-112.991,52902.3,291.6
37.1959,-112.9913,52900.6,289.8
37.1959,-112.9917,52903.3,292.6
37.1959,-112.992,52899.6,289.0
37.1959,-112.9923,52898.3,287.8
37.1959,-112.9927,52896.3,285.8
37.1958,-112.993,52893.6,283.2
37.1958,-112.9934,52891.1,280.8
37.1958,-112.9937,52891.1,280.9
37.1958,-112.9941,52892.3,282.0
37.1958,-112.9944,52890.8,280.5
37.1958,-112.9947,52889.1,279.0
37.1958,-112.9951,52889.8,279.7
37.1958,-112.9954,52883.6,273.4
37.1958,-112.9958,52886.8,276.7
37.1958,-112.9961,52884.3,274.3
37.1957,-112.9964,52887.1,277.1
37.1957,-112.9968,52884.8,275.0
37.1957,-112.9971,52882.8,273.0
37.1957,-112.9975,52881.3,271.6
37.1957,-112.9978,52882.3,272.6
37.1957,-112.9982,52880.1,270.2
37.1957,-112.9985,52880.1,270.4
37.1957,-112.9988,52880.8,271.1
37.1957,-112.9992,52878.3,268.6
37.1957,-112.9995,52878.8,269.0
37.1956,-112.9999,52880.3,270.7
37.1956,-113.0002,52871.8,262.2
37.1956,-113.0005,52871.8,262.4
37.1956,-113.0009,52876.3,266.9
37.1956,-113.0012,52873.3,264.4
37.1956,-113.0016,52873.1,264.8
37.1956,-113.0019,52874.8,266.5
37.1956,-113.0023,52875.6,268.2
37.1956,-113.0026,52869.8,262.7
37.1955,-113.0029,52874.3,267.3
37.1955,-113.0033,52873.8,266.7
37.1955,-113.0036,52870.6,263.6
37.1955,-113.004,52871.8,264.7
37.1955,-113.0043,52870.1,262.7
37.1955,-113.0046,52866.3,258.9
37.1955,-113.005,52868.8,262.2
37.1955,-113.0053,52867.8,262.1
37.1955,-113.0057,52867.3,261.8
37.1955,-113.006,52872.1,266.5
37.1954,-113.0064,52866.6,260.9
37.1954,-113.0067,52864.8,259.0
37.1954,-113.007,52863.8,258.0
37.1954,-113.0074,52863.8,258.2
37.1954,-113.0077,52861.8,256.6
37.1954,-113.0081,52863.3,258.3
37.1954,-113.0084,52865.6,260.7
37.1954,-113.0088,52863.6,258.9
37.1954,-113.0091,52861.6,256.8
37.1954,-113.0094,52864.6,259.4
37.1953,-113.0098,52865.6,260.0
37.1953,-113.0101,52863.6,257.5
37.1953,-113.0105,52862.8,256.7
37.1953,-113.0108,52861.3,255.6
37.1953,-113.0111,52862.3,257.4
37.1953,-113.0115,52862.6,257.8
37.1953,-113.0118,52861.8,257.2
37.1953,-113.0122,52862.8,258.5
37.1953,-113.0125,52859.6,255.2
37.1953,-113.0129,52859.6,254.9
37.1952,-113.0132,52858.8,253.8
37.1952,-113.0135,52859.6,254.7
37.1952,-113.0139,52860.8,255.9
37.1952,-113.0142,52856.3,250.9
37.1952,-113.0146,52858.3,252.9
37.1952,-113.0149,52857.1,251.9
37.1952,-113.0152,52858.3,253.2
37.1952,-113.0156,52855.6,250.7
37.1952,-113.0159,52857.3,252.4
37.1951,-113.0163,52858.8,253.9
37.1951,-113.0166,52852.8,247.9
37.1951,-113.017,52858.1,253.2
37.1951,-113.0173,52857.3,252.5
37.1951,-113.0176,52854.1,250.2
37.1951,-113.018,52855.6,251.8
37.1951,-113.0183,52854.6,250.8
37.1951,-113.0187,52854.3,250.6
37.1951,-113.019,52855.9,252.1
37.1951,-113.0193,52854.6,250.9
37.195,-113.0197,52855.6,252.1
37.195,-113.02,52852.6,248.9
37.195,-113.0204,52853.6,249.6
37.195,-113.0207,52851.3,247.1
37.195,-113.0211,52851.3,246.7
37.195,-113.0214,52847.6,243.2
37.195,-113.0217,52850.8,246.8
37.195,-113.0221,52849.8,246.0
37.195,-113.0224,52845.6,241.9
37.195,-113.0228,52850.3,246.8
37.1949,-113.0231,52847.3,243.9
37.1949,-113.0234,52848.3,244.6
37.1949,-113.0238,52848.1,244.4
37.1949,-113.0241,52844.3,240.4
37.1949,-113.0245,52841.8,237.8
37.1949,-113.0248,52846.6,242.6
37.1949,-113.0252,52845.3,241.6
37.1949,-113.0255,52844.8,241.3
37.1949,-113.0258,52842.6,239.3
37.1949,-113.0262,52838.6,235.7
37.1948,-113.0265,52841.8,238.8
37.1948,-113.0269,52842.1,239.3
37.1948,-113.0272,52839.3,236.3
37.1948,-113.0276,52841.6,238.7
37.1948,-113.0279,52843.1,241.9
37.1948,-113.0282,52840.1,237.2
37.1948,-113.0286,52840.8,239.6
37.1948,-113.0289,52839.8,238.4
37.1948,-113.0293,52836.8,235.9
37.1947,-113.0296,52839.6,238.9
37.1947,-113.0299,52838.8,238.1
37.1947,-113.0303,52837.8,237.4
37.1947,-113.0306,52837.3,236.9
37.1947,-113.031,52839.6,239.7
37.1947,-113.0313,52837.6,237.1
37.1947,-113.0317,52835.8,234.9
37.1947,-113.032,52835.1,233.5
37.1947,-113.0323,52831.8,230.1
37.1947,-113.0327,52833.3,231.6
37.1946,-113.033,52833.3,231.5
37.1946,-113.0334,52834.3,232.5
37.1946,-113.0337,52832.6,231.0
37.1946,-113.034,52830.6,228.9
37.1946,-113.0344,52825.8,224.0
37.1946,-113.0347,52831.1,229.4
37.1946,-113.0351,52828.3,226.6
37.1946,-113.0354,52828.3,226.8
37.1946,-113.0358,52828.6,227.5
37.1946,-113.0361,52819.3,218.3
37.1945,-113.0364,52822.1,221.1
37.1945,-113.0368,52825.6,224.7
37.1945,-113.0371,52822.6,221.7
37.1945,-113.0375,52823.3,222.4
37.1945,-113.0378,52826.1,225.8
37.1945,-113.0381,52826.1,225.4
37.1945,-113.0385,52824.6,223.9
37.1945,-113.0388,52828.8,228.2
37.1945,-113.0392,52826.1,225.5
37.1945,-113.0395,52825.6,225.1
37.1944,-113.0399,52825.6,225.1
37.1944,-113.0402,52823.8,223.5
37.1944,-113.0405,52823.8,223.3
37.1944,-113.0409,52827.1,226.7
37.1944,-113.0412,52824.3,223.8
37.1944,-113.0416,52822.3,220.3
37.1944,-113.0419,52826.3,223.7
37.1944,-113.0422,52826.6,224.4
37.1944,-113.0426,52822.1,219.6
37.1944,-113.0429,52823.8,222.0
37.1943,-113.0433,52825.3,223.6
37.1943,-113.0436,52825.3,223.7
37.1943,-113.044,52822.3,220.6
37.1943,-113.0443,52823.8,221.7
37.1943,-113.0446,52825.3,223.5
37.1943,-113.045,52820.3,218.6
37.1943,-113.0453,52821.8,220.1
37.1943,-113.0457,52814.3,212.7
37.1943,-113.046,52817.6,215.9
37.1942,-113.0463,52816.3,214.7
37.1942,-113.0467,52819.8,218.6
37.1942,-113.047,52812.6,211.4
37.1942,-113.0474,52813.6,212.4
37.1942,-113.0477,52814.1,213.0
37.1942,-113.0481,52812.1,211.2
37.1942,-113.0484,52813.6,212.8
37.1942,-113.0487,52811.8,211.3
37.1942,-113.0491,52807.1,206.5
37.1942,-113.0494,52805.6,205.1
37.1941,-113.0498,52809.3,209.2
37.1941,-113.0501,52808.6,208.7
37.1941,-113.0504,52808.1,208.4
37.1941,-113.0508,52802.1,202.8
37.1941,-113.0511,52808.3,209.1
37.1941,-113.0515,52805.6,206.4
37.1941,-113.0518,52805.3,206.0
37.1941,-113.0522,52801.3,202.1
37.1941,-113.0525,52803.6,204.4
37.1941,-113.0528,52802.3,203.1
37.194,-113.0532,52802.3,203.0
37.194,-113.0535,52796.6,197.2
37.194,-113.0539,52800.3,200.9
37.194,-113.0542,52791.8,192.6
37.194,-113.0546,52795.6,197.0
37.194,-113.0549,52796.3,197.8
37.194,-113.0552,52792.1,194.0
37.194,-113.0556,52795.3,197.4
37.194,-113.0559,52794.6,196.7
37.1939,-113.0563,52795.1,197.3
37.1939,-113.0566,52789.3,191.6
37.1939,-113.0569,52786.3,188.4
37.1939,-113.0573,52784.8,186.9
37.1939,-113.0576,52782.1,184.1
37.1939,-113.058,52783.8,185.7
37.1939,-113.0583,52784.3,186.1
37.1939,-113.0587,52779.1,181.0
37.1939,-113.059,52777.1,179.0
37.1939,-113.0593,52779.1,180.9
37.1938,-113.0597,52776.3,178.2
37.1938,-113.06,52773.6,175.6
37.1938,-113.0604,52774.6,176.5
37.1938,-113.0607,52769.8,171.9
37.1938,-113.061,52770.6,172.6
37.1938,-113.0614,52770.1,172.0
37.1938,-113.0617,52766.6,168.4
37.1938,-113.0621,52767.6,169.2
37.1938,-113.0624,52763.6,164.9
37.1938,-113.0628,52764.3,165.6
37.1937,-113.0631,52763.6,164.7
37.1937,-113.0634,52761.6,162.4
37.1937,-113.0638,52761.1,162.1
37.1937,-113.0641,52760.4,161.6
37.1937,-113.0645,52755.1,156.3
37.1937,-113.0648,52755.3,156.7
37.1937,-113.0651,52758.3,159.8
37.1937,-113.0655,52750.3,151.9
37.1937,-113.0658,52755.6,157.3
37.1936,-113.0662,52750.6,153.1
37.1936,-113.0665,52750.1,153.1
37.1936,-113.0669,52747.3,150.4
37.1936,-113.0672,52744.3,148.0
37.1936,-113.0675,52738.8,142.5
37.1936,-113.0679,52741.1,145.1
37.1936,-113.0682,52741.6,146.1
37.1936,-113.0686,52738.3,143.0
37.1936,-113.0689,52736.3,141.0
37.1936,-113.0692,52734.3,139.4
37.1936,-113.0696,52728.3,133.8
37.1935,-113.0699,52727.8,133.3
37.1935,-113.0703,52725.1,130.8
37.1935,-113.0706,52722.6,128.8
37.1935,-113.071,52716.8,122.7
37.1935,-113.0713,52714.8,120.2
37.1935,-113.0716,52711.1,116.5
37.1935,-113.072,52698.8,104.0
37.1935,-113.0723,52697.1,102.0
37.1935,-113.0727,52691.6,96.6
37.1934,-113.073,52678.3,83.2
37.1934,-113.0733,52670.6,75.4
37.1934,-113.0737,52698.3,103.9
37.1934,-113.074,52712.0,119.2
37.1934,-113.0744,52736.6,143.7
37.1934,-113.0747,52754.1,161.4
37.1934,-113.0751,52776.3,183.8
37.1934,-113.0754,52789.2,196.3
37.1934,-113.0757,52803.8,210.9
37.1934,-113.0761,52817.7,222.0
37.1933,-113.0764,52838.6,242.8
37.1933,-113.0768,52857.8,261.9
37.1933,-113.0771,52884.6,288.7
37.1933,-113.0774,52869.8,273.7
37.1933,-113.0778,52857.0,261.0
37.1933,-113.0781,52832.7,236.6
37.1933,-113.0785,52817.4,221.3
37.1933,-113.0788,52804.1,208.0
37.1933,-113.0792,52788.1,191.9
37.1933,-113.0795,52783.9,187.7
37.1932,-113.0798,52806.9,211.0
37.1932,-113.0802,52819.8,223.9
37.1932,-113.0805,52839.8,244.2
37.1932,-113.0809,52852.3,256.4
37.1932,-113.0812,52865.2,269.1
37.1932,-113.0816,52888.2,292.2
37.1932,-113.0819,52905.3,309.3
37.1932,-113.0822,52921.1,325.1
