X,Y,Measurement
-9999.9,JW,-253.4
-9999.9,JW,-255.5
-9999.9,JW,-257.7
-9999.9,JW,-253.5
-9999.9,JW,-257.5
-9999.9,JW,-247.8
-9999.9,JW,-249.8
-9999.9,JW,-254.8
-9999.9,JW,-249.2
-9999.9,JW,-249.2
-9999.9,JW,-252.9
-9999.9,JW,-254.2
-9999.9,JW,-247.5
-9999.9,JW,-246.3
-9999.9,JW,-252.8
-9999.9,JW,-254.8
-9999.9,JW,-252.6
-9999.9,JW,-251.1
-9999.9,JW,-249.9
-9999.9,JW,-257.2
-9999.9,JW,-254.5
-9999.9,JW,-246.5
-9999.9,JW,-256.7
-9999.9,JW,-249.3
-9999.9,JW,-251.0
-9999.9,JW,-251.6
-9999.9,JW,-252.6
-9999.9,JW,-250.7
-9999.9,JW,-247.6
-9999.9,JW,-249.8
-9999.9,JW,-247.6
-9999.9,JW,-247.6
-9999.9,JW,-249.0
-9999.9,JW,-254.3
-9999.9,JW,-252.3
-9999.9,JU,-247.8
-9999.9,JU,-247.2
-9999.9,JU,-251.1
-9999.9,JU,-246.9
-9999.9,JU,-246.2
-9999.9,JU,-248.7
-9999.9,JU,-250.2
-9999.9,JU,-247.3
-9999.9,JU,-248.7
-9999.9,JU,-244.8
-9999.9,JU,-244.5
-9999.9,JU,-243.8
-9999.9,JW,-241.8
-9999.9,JW,-246.2
-9999.9,JW,-241.6
-9999.9,JW,-240.0
-9999.9,JW,-245.2
-9999.9,JW,-247.5
-9999.9,JW,-240.3
-9999.9,JW,-240.6
-9999.9,JW,-241.9
-9999.9,JW,-243.4
-9999.9,JW,-243.9
-9999.9,JW,-240.2
-9999.9,JW,-238.9
-9999.9,JW,-240.6
-9999.9,JW,-236.9
-9999.9,JW,-240.4
-9999.9,JW,-235.8
-9999.9,JW,-244.2
-9999.9,JW,-244.2
-9999.9,JW,-238.9
-9999.9,JW,-243.0
-9999.9,JU,-236.9
-9999.9,JU,-239.6
-9999.9,JU,-239.1
-9999.9,JU,-233.0
-9999.9,JU,-234.6
-9999.9,JU,-230.6
-9999.9,JU,-235.5
-9999.9,JU,-235.6
-9999.9,JU,-242.6
-9999.9,JU,-232.9
-9999.9,JU,-233.8
-9999.9,JW,-240.1
-9999.9,JW,-236.2
-9999.9,JW,-235.9
-9999.9,JW,-237.6
-9999.9,JW,-235.1
-9999.9,JW,-232.8
-9999.9,JW,-235.9
-9999.9,JW,-232.0
-9999.9,JW,-231.5
-9999.9,JW,-232.2
-9999.9,JW,-235.5
-9999.9,JW,-231.8
-9999.9,JW,-235.3
-9999.9,JW,-232.7
-9999.9,JW,-229.4
-9999.9,JU,-234.1
-9999.9,JU,-233.8
-9999.9,JU,-230.6
-9999.9,JU,-235.9
-9999.9,JU,-231.6
-9999.9,JU,-235.4
-9999.9,JU,-235.6
-9999.9,JU,-231.8
-9999.9,JU,-234.4
-9999.9,JU,-234.3
-9999.9,JU,-234.1
-9999.9,JU,-237.6
-9999.9,JU,-235.5
-9999.9,JU,-233.9
-9999.9,JU,-231.2
-9999.9,JU,-229.5
-9999.9,JU,-237.8
-9999.9,JU,-231.0
-9999.9,JU,-232.3
-9999.9,JU,-231.7
-9999.9,JU,-229.6
-9999.9,JU,-229.0
-9999.9,JU,-227.6
-9999.9,JU,-228.4
-9999.9,JU,-225.5
-9999.9,JU,-224.1
-9999.9,JU,-221.0
-9999.9,JU,-227.0
-9999.9,JCA,-218.1
-9999.9,JCA,-218.9
-9999.9,JCA,-220.6
-9999.9,JCA,-219.3
-9999.9,JCA,-222.4
-9999.9,JCA,-222.9
-9999.9,JCA,-215.2
-9999.9,JCA,-217.1
-9999.9,JCA,-217.6
-9999.9,JCA,-214.3
-9999.9,JCA,-213.3
-9999.9,JCA,-218.9
-9999.9,JCA,-215.4
-9999.9,JCA,-213.1
-9999.9,JCA,-211.2
-9999.9,JCA,-215.4
-9999.9,JU,-216.8
-9999.9,JU,-218.0
-9999.9,JU,-211.8
-9999.9,JU,-214.3
-9999.9,JW,-210.3
-9999.9,JW,-207.3
-9999.9,JW,-211.8
-9999.9,JW,-211.1
-9999.9,JW,-207.6
-9999.9,JW,-209.9
-9999.9,JW,-210.1
-9999.9,QAY,-206.7
-9999.9,QAY,-206.8
-9999.9,QAY,-206.2
-9999.9,QAY,-205.1
-9999.9,QAY,-208.9
-9999.9,QAY,-205.0
-9999.9,QAY,-211.3
-9999.9,QAY,-207.3
-9999.9,QAY,-205.9
-9999.9,QAY,-207.5
-9999.9,QAY,-202.6
-9999.9,QAY,-199.1
-9999.9,QAY,-203.9
-9999.9,QAY,-205.0
-9999.9,JU,-197.5
-9999.9,JU,-202.0
-9999.9,JU,-201.8
-9999.9,JU,-200.2
-9999.9,JU,-202.1
-9999.9,JU,-199.9
-9999.9,JU,-198.7
-9999.9,JU,-198.7
-9999.9,JU,-198.9
-9999.9,JU,-196.7
-9999.9,JU,-194.1
-9999.9,JU,-198.9
-9999.9,JU,-194.2
-9999.9,JU,-196.1
-9999.9,JU,-187.2
-9999.9,JU,-193.1
-9999.9,JU,-193.9
-9999.9,JU,-184.4
-9999.9,JU,-187.0
-9999.9,JU,-188.7
-9999.9,JU,-193.3
-9999.9,JU,-189.9
-9999.9,JU,-191.8
-9999.9,JU,-181.8
-9999.9,JU,-185.8
-9999.9,JU,-184.5
-9999.9,JU,-178.9
-9999.9,JU,-181.1
-9999.9,JU,-180.6
-9999.9,JU,-179.9
-9999.9,JU,-174.3
-9999.9,JU,-175.4
-9999.9,JU,-172.2
-9999.9,JU,-171.7
-9999.9,JU,-175.0
-9999.9,JU,-173.7
-9999.9,JU,-170.6
-9999.9,JU,-164.4
-9999.9,JU,-167.1
-9999.9,JU,-164.7
-9999.9,JU,-161.8
-9999.9,JU,-160.2
-9999.9,JU,-165.3
-9999.9,JU,-160.6
-9999.9,JU,-159.5
-9999.9,JU,-156.3
-9999.9,JU,-160.2
-9999.9,JU,-152.9
-9999.9,JU,-157.2
-9999.9,JU,-152.7
-9999.9,JU,-153.7
-9999.9,JU,-152.7
-9999.9,JU,-148.9
-9999.9,JU,-144.4
-9999.9,JU,-146.3
-9999.9,JU,-143.7
-9999.9,JU,-137.7
-9999.9,JU,-134.1
-9999.9,JU,-138.4
-9999.9,JU,-133.9
-9999.9,JU,-134.2
-9999.9,JCA,-137.5
-9999.9,JCA,-131.2
-9999.9,JCA,-131.9
-9999.9,JCA,-131.1
-9999.9,JCA,-124.9
-9999.9,JCA,-124.7
-9999.9,JCA,-121.8
-9999.9,JCA,-125.1
-9999.9,JCA,-120.8
-9999.9,JCA,-116.0
-9999.9,JCA,-115.2
-9999.9,JU,-114.7
-9999.9,JU,-112.1
-9999.9,JU,-111.1
-9999.9,JU,-106.2
-9999.9,JU,-105.7
-9999.9,JU,-105.8
-9999.9,JU,-103.7
-9999.9,JU,-99.5
-9999.9,JU,-99.7
-9999.9,JU,-96.0
-9999.9,JU,-92.9
-9999.9,JU,-93.3
-9999.9,JU,-90.6
-9999.9,JU,-85.9
-9999.9,JU,-79.7
-9999.9,JU,-81.3
-9999.9,JU,-82.7
-9999.9,JU,-82.0
-9999.9,JU,-76.3
-9999.9,JU,-73.5
-9999.9,JU,-69.1
-9999.9,JU,-70.1
-9999.9,JU,-68.8
-9999.9,JU,-66.6
-9999.9,JU,-63.9
-9999.9,JU,-58.1
-9999.9,JU,-56.6
-9999.9,JU,-51.5
-9999.9,JU,-54.7
-9999.9,JU,-46.9
-9999.9,JU,-54.4
-9999.9,JU,-42.1
-9999.9,JU,-37.4
-9999.9,JU,-39.5
-9999.9,JU,-34.6
-9999.9,JU,-34.7
-9999.9,JU,-27.2
-9999.9,JCA,-25.9
-9999.9,JCA,-24.3
-9999.9,JCA,-23.8
-9999.9,JNA,-20.3
-9999.9,JNA,-21.6
-9999.9,JNA,-14.3
-9999.9,JNA,-12.0
-9999.9,JNA,-12.8
-9999.9,JNA,-9.1
-9999.9,JNA,-5.6
-9999.9,JNA,-3.3
-9999.9,JNA,-5.0
-9999.9,JNA,0.5
-9999.9,JNA,4.3
-9999.9,JNA,6.6
-9999.9,JNA,6.6
-9999.9,JNA,12.8
-9999.9,JNA,13.3
-9999.9,JNA,13.6
-9999.9,JNA,20.1
-9999.9,JNA,25.1
-9999.9,JNA,29.0
-9999.9,JNA,27.3
-9999.9,JNA,37.3
-9999.9,JNA,37.8
-9999.9,JNA,40.0
-9999.9,JNA,36.8
-9999.9,JNA,38.2
-9999.9,JNA,45.4
-9999.9,JNA,44.4
-9999.9,JNA,50.8
-9999.9,JNA,49.7
-9999.9,JNA,49.7
-9999.9,JNA,56.7
-9999.9,JNA,58.5
-9999.9,JNA,63.6
-9999.9,JNA,62.5
-9999.9,JNA,65.4
-9999.9,JNA,66.6
-9999.9,JNA,65.2
-9999.9,JNA,68.8
-9999.9,JNA,73.9
-9999.9,JNA,71.2
-9999.9,JNA,75.8
-9999.9,JNA,79.7
-9999.9,JNA,84.2
-9999.9,JNA,84.9
-9999.9,JNA,85.1
-9999.9,JNA,88.1
-9999.9,JNA,93.5
-9999.9,JNA,95.0
-9999.9,JNA,96.3
-9999.9,JCA,97.8
-9999.9,JCA,98.2
-9999.9,JCA,103.0
-9999.9,JCA,107.6
-9999.9,JCA,111.2
-9999.9,JCA,112.8
-9999.9,JCA,117.1
-9999.9,JCA,119.1
-9999.9,JCA,119.5
-9999.9,JCA,120.6
-9999.9,JCA,121.7
-9999.9,JCA,128.4
-9999.9,JCA,124.8
-9999.9,JCA,132.4
-9999.9,JCA,135.1
-9999.9,JCA,135.8
-9999.9,JCA,137.8
-9999.9,JCA,138.1
-9999.9,JCA,144.4
-9999.9,JCA,149.0
-9999.9,JCA,149.8
-9999.9,JCA,154.4
-9999.9,JCA,154.6
-9999.9,JCA,160.1
-9999.9,JCA,164.8
-9999.9,JCA,167.7
-9999.9,JCA,166.9
-9999.9,JCA,169.9
-9999.9,JCA,173.2
-9999.9,JCA,174.5
-9999.9,JCA,178.6
-9999.9,JCA,177.8
-9999.9,JCA,181.9
-9999.9,JCA,189.3
-9999.9,JCA,191.2
-9999.9,JCA,193.9
-9999.9,JCA,198.4
-9999.9,JCA,199.3
-9999.9,JCA,202.9
-9999.9,JCA,205.1
-9999.9,JCA,208.1
-9999.9,JCA,209.8
-9999.9,JCA,213.7
-9999.9,JCA,214.8
-9999.9,JCA,214.3
-9999.9,JCA,214.9
-9999.9,JCA,220.1
-9999.9,JCA,223.2
-9999.9,JCA,224.6
-9999.9,JCA,226.9
-9999.9,JCA,231.7
-9999.9,JCA,230.7
-9999.9,JCA,231.9
-9999.9,JCA,238.7
-9999.9,JNA,235.2
-9999.9,JNA,239.6
-9999.9,JNA,239.0
-9999.9,JNA,243.6
-9999.9,JNA,248.4
-9999.9,JNA,248.4
-9999.9,JNA,252.6
-9999.9,JNA,256.6
-9999.9,JNA,256.5
-9999.9,JNA,259.4
-9999.9,JNA,264.5
-9999.9,JNA,267.8
-9999.9,JNA,268.6
-9999.9,JNA,266.7
-9999.9,JNA,273.0
-9999.9,JNA,280.8
-9999.9,JNA,281.4
-9999.9,JNA,281.2
-9999.9,JNA,280.2
-9999.9,JNA,284.7
-9999.9,JNA,288.7
-9999.9,JNA,289.3
-9999.9,JNA,292.6
-9999.9,JNA,298.2
-9999.9,JCA,291.9
-9999.9,JCA,300.4
-9999.9,JCA,297.2
-9999.9,JCA,302.9
-9999.9,JCA,300.9
-9999.9,JCA,304.9
-9999.9,JCA,303.2
-9999.9,JCA,308.2
-9999.9,JCA,302.3
-9999.9,JCA,308.7
-9999.9,JCA,306.1
-9999.9,JCA,310.1
-9999.9,JCA,310.9
-9999.9,JCA,312.7
-9999.9,JCA,319.1
-9999.9,JCA,319.6
-9999.9,JCA,321.0
-9999.9,JCA,323.6
-9999.9,JCA,325.8
-9999.9,JCA,329.8
-9999.9,JCA,330.5
-9999.9,JNA,332.5
-9999.9,JNA,336.1
-9999.9,JNA,337.7
-9999.9,JNA,339.5
-9999.9,JNA,343.8
-9999.9,JNA,348.6
-9999.9,JNA,351.1
-9999.9,JNA,349.5
-9999.9,JNA,350.5
-9999.9,JNA,351.9
-9999.9,JNA,357.7
-9999.9,JNA,360.2
-9999.9,JNA,361.2
-9999.9,JNA,364.4
-9999.9,JNA,363.0
-9999.9,JNA,372.7
-9999.9,JNA,368.9
-9999.9,JNA,376.4
-9999.9,JNA,375.9
-9999.9,JNA,377.8
-9999.9,JCA,379.1
-9999.9,JCA,385.9
-9999.9,JCA,384.0
-9999.9,JCA,390.6
-9999.9,JCA,389.5
-9999.9,JCA,390.8
-9999.9,JCA,394.0
-9999.9,JCA,399.2
-9999.9,JCA,398.6
-9999.9,JCA,404.0
-9999.9,JCA,410.1
-9999.9,JCA,414.7
-9999.9,JCA,419.8
-9999.9,JCA,424.7
-9999.9,JCA,424.1
-9999.9,JCA,431.3
-9999.9,JCA,436.4
-9999.9,JCA,443.5
-9999.9,JCA,443.8
-9999.9,JCA,444.2
-9999.9,JCA,450.1
-9999.9,JCA,444.6
-9999.9,JCA,449.9
-9999.9,JCA,455.8
-9999.9,JCA,460.4
-9999.9,JCA,459.0
-9999.9,JCA,464.0
-9999.9,JCA,469.6
-9999.9,JCA,472.5
-9999.9,JCA,468.2
-9999.9,JCA,478.4
-9999.9,JCA,481.0
-9999.9,JCA,481.6
-9999.9,JCA,488.4
-9999.9,JCA,491.7
-9999.9,JCA,497.3
-9999.9,JCA,495.7
-9999.9,JCA,502.6
-9999.9,JCA,506.2
-9999.9,JCA,506.7
-9999.9,JNA,507.3
-9999.9,JNA,511.5
-9999.9,JNA,511.1
-9999.9,JNA,514.8
-9999.9,JNA,512.9
-9999.9,JNA,514.7
-9999.9,JNA,513.1
-9999.9,JNA,515.6
-9999.9,JNA,517.4
-9999.9,JNA,519.3
-9999.9,JNA,520.0
-9999.9,JNA,521.1
-9999.9,JNA,523.6
-9999.9,JNA,521.3
-9999.9,JNA,521.4
-9999.9,JNA,523.4
-9999.9,JNA,525.0
-9999.9,JNA,525.8
-9999.9,JNA,525.3
-9999.9,JNA,526.5
-9999.9,JNA,521.9
-9999.9,JNA,523.2
-9999.9,JNA,528.8
-9999.9,JNA,520.0
-9999.9,JNA,522.4
-9999.9,JNA,517.9
-9999.9,JNA,519.5
-9999.9,JTRK,515.0
-9999.9,JTRK,513.6
-9999.9,JTRK,515.4
-9999.9,JTRK,508.8
-9999.9,JTRK,514.6
-9999.9,JTRK,514.7
-9999.9,JTRK,510.0
-9999.9,JTRK,501.2
-9999.9,JTRK,503.6
-9999.9,JTRK,500.0
-9999.9,JTRK,498.4
-9999.9,JTRK,498.0
-9999.9,QAY,494.4
-9999.9,QAY,500.6
-9999.9,QAY,497.9
-9999.9,JTRK,494.5
-9999.9,JTRK,489.7
-9999.9,JTRK,493.7
-9999.9,JTRK,493.1
-9999.9,JTRK,486.3
-9999.9,JTRK,487.4
-9999.9,JTRK,480.9
-9999.9,JTRK,483.1
-9999.9,JTRK,481.8
-9999.9,JTRK,482.8
-9999.9,JTRK,481.8
-9999.9,JTRK,482.0
-9999.9,JTRK,475.1
-9999.9,JTRK,473.5
-9999.9,JTRK,470.4
-9999.9,JTRK,466.1
-9999.9,JTRK,468.2
-9999.9,JTRK,467.0
-9999.9,JTRK,467.0
-9999.9,JTRK,471.5
-9999.9,JTRK,468.9
-9999.9,JTRK,470.2
-9999.9,JTRK,470.1
-9999.9,JTRK,468.4
-9999.9,JTRK,463.7
-9999.9,JTRK,465.6
-9999.9,JTRK,460.6
-9999.9,JTRK,459.1
-9999.9,JTRK,457.3
-9999.9,JTRK,456.4
-9999.9,JTRK,454.1
-9999.9,JTRK,450.0
-9999.9,JTRK,449.0
-9999.9,JTRK,444.3
-9999.9,JTRK,444.4
-9999.9,JTRK,443.9
-9999.9,JTRK,445.1
-9999.9,JTRK,442.3
-9999.9,JTRK,445.0
-9999.9,JTRK,442.8
-9999.9,JTRK,437.5
-9999.9,JTRK,439.7
-9999.9,JTRK,440.9
-9999.9,JTRK,441.1
-9999.9,JTRK,433.7
-9999.9,JTRK,437.8
-9999.9,JTRK,431.5
-9999.9,JTRK,433.8
-9999.9,JTRK,433.2
-9999.9,JNA,430.3
-9999.9,JNA,430.4
-9999.9,JNA,428.6
-9999.9,JNA,424.3
-9999.9,JNA,423.7
-9999.9,JNA,421.1
-9999.9,JNA,421.5
-9999.9,JNA,420.4
-9999.9,JNA,424.0
-9999.9,JNA,414.4
-9999.9,JNA,415.9
-9999.9,JNA,415.8
-9999.9,JNA,416.0
-9999.9,JNA,410.0
-9999.9,JNA,411.1
-9999.9,JNA,405.5
-9999.9,JNA,404.7
-9999.9,JNA,403.7
-9999.9,JNA,405.1
-9999.9,JNA,405.6
-9999.9,JNA,396.9
-9999.9,JNA,401.0
-9999.9,JNA,390.0
-9999.9,JNA,394.6
-9999.9,JNA,394.1
-9999.9,JNA,396.0
-9999.9,JNA,391.2
-9999.9,JNA,385.1
-9999.9,JNA,382.8
-9999.9,JNA,386.4
-9999.9,JNA,382.1
-9999.9,JNA,385.0
-9999.9,JNA,386.7
-9999.9,JNA,384.4
-9999.9,JNA,387.9
-9999.9,JNA,384.2
-9999.9,JNA,382.9
-9999.9,JNA,380.6
-9999.9,JNA,378.7
-9999.9,JNA,376.1
-9999.9,JNA,378.5
-9999.9,JNA,378.6
-9999.9,JNA,375.0
-9999.9,JNA,374.8
-9999.9,JNA,375.7
-9999.9,JNA,376.2
-9999.9,JNA,370.0
-9999.9,JNA,373.0
-9999.9,JNA,372.2
-9999.9,JNA,370.3
-9999.9,JNA,370.6
-9999.9,JNA,373.3
-9999.9,JNA,369.2
-9999.9,JNA,366.1
-9999.9,JNA,370.3
-9999.9,JNA,366.9
-9999.9,JNA,369.9
-9999.9,JNA,369.7
-9999.9,JNA,365.3
-9999.9,JNA,365.1
-9999.9,JNA,363.9
-9999.9,JTRK,362.7
-9999.9,JTRK,362.7
-9999.9,JTRK,367.0
-9999.9,JTRK,364.3
-9999.9,JTRK,365.3
-9999.9,JTRK,361.4
-9999.9,JTRK,360.9
-9999.9,JTRK,357.2
-9999.9,JTRK,354.5
-9999.9,JTRK,351.1
-9999.9,JTRK,349.5
-9999.9,JTRK,351.2
-9999.9,JTRK,343.1
-9999.9,JTRK,347.0
-9999.9,JTRK,344.2
-9999.9,JTRK,339.3
-9999.9,JTRK,339.7
-9999.9,JTRK,336.2
-9999.9,JTRK,336.3
-9999.9,JTRK,330.5
-9999.9,JTRK,331.5
-9999.9,JTRK,332.5
-9999.9,JTRK,331.1
-9999.9,JTRK,328.6
-9999.9,JTRK,320.5
-9999.9,JTRK,318.2
-9999.9,JTRK,318.1
-9999.9,JTRK,317.3
-9999.9,JTRK,316.2
-9999.9,JTRK,311.0
-9999.9,JTRK,309.7
-9999.9,JTRK,309.7
-9999.9,JTRK,309.2
-9999.9,JTRK,305.6
-9999.9,JTRK,303.8
-9999.9,JTRK,302.9
-9999.9,JTRK,298.2
-9999.9,JTRK,301.4
-9999.9,JTRK,295.8
-9999.9,JTRK,295.9
-9999.9,JTRK,295.3
-9999.9,JTRK,290.8
-9999.9,JTRK,295.3
-9999.9,JTRK,286.6
-9999.9,JTRK,286.8
-9999.9,JTRK,290.2
-9999.9,JTRK,286.8
-9999.9,JTRK,285.5
-9999.9,JTRK,287.3
-9999.9,JTRK,281.1
-9999.9,JTRK,281.1
-9999.9,JTRK,280.0
-9999.9,JTRK,279.5
-9999.9,JTRK,278.3
-9999.9,JTRK,274.2
-9999.9,JTRK,275.2
-9999.9,JTRK,275.3
-9999.9,JTRK,274.9
-9999.9,JTRK,273.1
-9999.9,JTRK,270.3
-9999.9,JTRK,268.6
-9999.9,JTRK,266.9
-9999.9,JTRK,267.2
-9999.9,JTRK,267.2
-9999.9,JTRK,263.5
-9999.9,JTRK,260.7
-9999.9,JTRK,263.4
-9999.9,JTRK,258.6
-9999.9,JTRK,259.9
-9999.9,JTRK,254.7
-9999.9,JTRK,256.6
-9999.9,JTRK,259.7
-9999.9,JTRK,255.4
-9999.9,JTRK,259.7
-9999.9,JTRK,250.1
-9999.9,JTRK,258.5
-9999.9,JTRK,250.6
-9999.9,JTRK,257.7
-9999.9,JTRK,261.3
-9999.9,JTRK,258.3
-9999.9,JTRK,257.8
-9999.9,JTRK,253.1
-9999.9,JTRK,257.6
-9999.9,JTRK,252.0
-9999.9,JTRK,250.1
-9999.9,JTRK,237.8
-9999.9,JTRK,239.6
-9999.9,JTRK,237.2
-9999.9,JTRK,235.8
-9999.9,JTRK,235.2
-9999.9,JTRK,237.0
-9999.9,JTRK,231.6
-9999.9,JTRK,230.7
-9999.9,JTRK,234.0
-9999.9,JTRK,227.0
-9999.9,JTRK,229.8
-9999.9,JTRK,225.9
-9999.9,JTRK,226.9
-9999.9,JTRK,224.4
-9999.9,JTRK,224.5
-9999.9,JNA,221.7
-9999.9,JNA,220.1
-9999.9,JNA,221.5
-9999.9,JNA,222.0
-9999.9,JNA,217.7
-9999.9,JNA,218.8
-9999.9,JNA,224.1
-9999.9,JNA,218.4
-9999.9,JNA,217.9
-9999.9,JNA,212.9
-9999.9,JNA,217.1
-9999.9,JNA,212.1
-9999.9,JNA,211.2
-9999.9,JNA,211.5
-9999.9,JNA,212.8
-9999.9,JNA,209.4
-9999.9,JNA,202.8
-9999.9,JNA,205.4
-9999.9,JNA,204.6
-9999.9,JNA,198.8
-9999.9,JNA,202.2
-9999.9,JNA,200.6
-9999.9,JNA,195.2
-9999.9,JNA,199.1
-9999.9,JNA,198.2
-9999.9,JNA,197.1
-9999.9,JNA,190.7
-9999.9,JNA,193.4
-9999.9,JNA,195.8
-9999.9,JNA,188.6
-9999.9,JNA,188.5
-9999.9,JNA,184.2
-9999.9,JNA,189.3
-9999.9,JNA,183.1
-9999.9,JNA,180.8
-9999.9,JNA,185.1
-9999.9,JNA,182.4
-9999.9,JNA,178.8
-9999.9,JNA,178.3
-9999.9,JNA,167.2
-9999.9,JNA,164.7
-9999.9,JNA,162.6
-9999.9,JNA,165.9
-9999.9,JNA,165.4
-9999.9,JNA,166.1
-9999.9,JNA,165.9
-9999.9,JNA,169.9
-9999.9,JNA,162.6
-9999.9,JNA,163.8
-9999.9,JNA,162.1
-9999.9,JNA,169.0
-9999.9,JNA,159.0
-9999.9,JNA,160.4
-9999.9,JNA,166.2
-9999.9,JNA,162.8
-9999.9,JNA,162.0
-9999.9,JNA,164.7
-9999.9,JNA,160.4
-9999.9,JTRK,160.2
-9999.9,JTRK,156.2
-9999.9,JTRK,157.2
-9999.9,JTRK,156.2
-9999.9,JTRK,152.4
-9999.9,JTRK,156.2
-9999.9,JTRK,153.2
-9999.9,JTRK,154.2
-9999.9,JTRK,151.6
-9999.9,JTRK,152.3
-9999.9,QCO,147.9
-9999.9,QCO,152.4
-9999.9,QCO,143.9
-9999.9,QCO,146.4
-9999.9,QCO,147.4
-9999.9,QCO,142.2
-9999.9,QCO,142.5
-9999.9,QCO,142.2
-9999.9,QCO,141.3
-9999.9,QCO,139.7
-9999.9,QCO,134.5
-9999.9,QCO,137.6
-9999.9,QCO,135.3
-9999.9,QCO,135.1
-9999.9,QCO,136.2
-9999.9,QCO,133.0
-9999.9,QCO,133.9
-9999.9,QCO,133.8
-9999.9,QCO,135.1
-9999.9,QCO,138.5
-9999.9,QCO,129.0
-9999.9,TRC,135.2
-9999.9,TRC,133.7
-9999.9,TRC,134.3
-9999.9,TRC,128.9
-9999.9,TRC,129.2
-9999.9,TRC,132.5
-9999.9,TRC,130.1
-9999.9,TRC,128.4
-9999.9,TRC,131.7
-9999.9,TRC,134.4
-9999.9,TRC,132.0
-9999.9,TRC,128.5
-9999.9,TRC,128.4
-9999.9,TRC,129.3
-9999.9,TRC,125.6
-9999.9,TRC,125.1
-9999.9,TRC,128.4
-9999.9,TRC,132.1
-9999.9,TRC,142.8
-9999.9,TRC,156.3
-9999.9,TRC,179.4
-9999.9,TRC,196.4
-9999.9,TRC,210.1
-9999.9,TRC,216.2
-9999.9,TRC,209.7
-9999.9,TRC,196.5
-9999.9,TRC,199.1
-9999.9,TRC,243.3
-9999.9,TRC,261.0
-9999.9,TRC,274.9
-9999.9,TRC,290.4
-9999.9,TRC,303.6
-9999.9,TRC,345.8
-9999.9,TRC,325.4
-9999.9,TRS,307.9
-9999.9,TRS,286.0
-9999.9,TRS,264.6
-9999.9,TRS,244.5
-9999.9,TRS,227.1
-9999.9,TRS,212.5
-9999.9,TRS,190.9
-9999.9,TRS,144.6
-9999.9,TRS,161.8
-9999.9,TRS,169.6
-9999.9,TRM,163.4
-9999.9,TRM,140.9
-9999.9,TRM,110.8
-9999.9,TRM,94.3
-9999.9,TRM,78.0
-9999.9,TRM,65.7
-9999.9,TRM,58.3
-9999.9,TRM,64.3
-9999.9,TRM,60.7
-9999.9,TRM,56.9
-9999.9,TRM,52.5
-9999.9,TRM,47.0
-9999.9,TRM,51.5
-9999.9,JTRK,50.6
-9999.9,JTRK,45.0
-9999.9,JTRK,46.9
-9999.9,JTRK,45.8
-9999.9,JTRK,47.6
-9999.9,JTRK,46.9
-9999.9,JTRK,50.3
-9999.9,JTRK,48.2
-9999.9,JTRK,51.4
-9999.9,JTRK,50.2
-9999.9,JTRK,48.3
-9999.9,TRM,46.4
-9999.9,TRM,45.4
-9999.9,TRM,51.1
-9999.9,TRM,45.5
-9999.9,TRM,47.5
-9999.9,TRM,47.9
-9999.9,TRM,48.1
-9999.9,TRM,47.6
-9999.9,TRM,44.4
-9999.9,TRM,46.4
-9999.9,TRM,42.6
-9999.9,TRM,40.0
-9999.9,TRM,41.3
-9999.9,TRM,44.0
-9999.9,TRM,41.9
-9999.9,TRM,44.8
-9999.9,TRM,38.5
-9999.9,TRM,41.9
-9999.9,TRM,36.9
-9999.9,TRM,36.9
-9999.9,TRM,35.2
-9999.9,TRM,36.2
-9999.9,TRM,37.5
-9999.9,TRM,32.0
-9999.9,TRM,30.9
-9999.9,TRM,25.6
-9999.9,TRM,29.4
-9999.9,TRM,25.4
-9999.9,TRM,29.1
-9999.9,TRM,27.9
-9999.9,TRM,24.7
-9999.9,TRM,31.4
-9999.9,TRM,23.1
-9999.9,TRM,28.2
-9999.9,TRM,28.1
-9999.9,TRM,27.7
-9999.9,TRM,26.1
-9999.9,TRM,26.6
-9999.9,TRM,23.9
-9999.9,TRM,23.9
-9999.9,TRM,22.2
-9999.9,TRS,24.3
-9999.9,TRS,20.9
-9999.9,TRS,22.7
-9999.9,TRS,18.4
-9999.9,TRS,18.4
-9999.9,TRS,15.7
-9999.9,TRS,20.2
-9999.9,TRS,14.0
-9999.9,TRS,16.5
-9999.9,TRS,13.9
-9999.9,TRS,8.5
-9999.9,TRS,11.3
-9999.9,TRS,8.1
-9999.9,TRS,8.9
-9999.9,TRS,8.9
-9999.9,TRS,7.6
-9999.9,TRS,6.0
-9999.9,TRS,8.9
-9999.9,TRS,-0.8
-9999.9,TRS,5.8
-9999.9,TRC,1.9
-9999.9,TRC,-1.1
-9999.9,TRC,-3.0
-9999.9,TRC,1.7
-9999.9,TRC,-3.4
-9999.9,TRC,-0.1
-9999.9,TRC,-3.8
-9999.9,TRC,-3.4
-9999.9,TRC,-8.3
-9999.9,TRC,-10.4
-9999.9,TRC,-9.1
-9999.9,TRC,-4.1
-9999.9,TRC,-9.8
-9999.9,TRC,-12.7
-9999.9,TRC,-7.3
-9999.9,TRC,-10.4
-9999.9,TRC,-10.6
-9999.9,TRC,-14.1
-9999.9,TRC,-15.4
-9999.9,TRC,-15.2
-9999.9,TRC,-15.1
-9999.9,TRC,-18.3
-9999.9,TRC,-22.0
-9999.9,TRC,-22.8
-9999.9,TRC,-21.7
-9999.9,TRC,-20.7
-9999.9,TRC,-22.6
