lat,long,corrected_magnetic
37.5807,-113.3227,-496.9
37.5803,-113.3227,-483.5
37.5799,-113.3227,-470.5
37.5795,-113.3227,-457.6
37.5791,-113.3227,-440.5
37.5787,-113.3227,-419.8
37.5783,-113.3227,-397.3
37.5779,-113.3227,-374.2
37.5775,-113.3227,-351.1
37.5771,-113.3226,-326.7
37.5767,-113.3226,-313.6
37.5763,-113.3226,-299.6
37.5759,-113.3226,-285.1
37.5755,-113.3226,-269.6
37.5751,-113.3226,-254.6
37.5747,-113.3226,-240.9
37.5743,-113.3226,-217.8
37.5739,-113.3226,-203.1
37.5735,-113.3226,-189.2
37.5731,-113.3226,-191.9
37.5727,-113.3226,-220.2
37.5723,-113.3226,-199.1
37.5719,-113.3226,-176.0
37.5715,-113.3226,-161.9
37.5711,-113.3226,-139.8
37.5707,-113.3226,-117.7
37.5703,-113.3226,-104.4
37.5699,-113.3226,-80.1
37.5695,-113.3226,-45.4
37.5691,-113.3226,-58.7
37.5687,-113.3226,-86.7
37.5683,-113.3226,-116.2
37.5679,-113.3226,-125.7
37.5675,-113.3226,-132.9
37.5671,-113.3226,-148.8
37.5667,-113.3226,-176.8
37.5663,-113.3226,-213.0
37.5659,-113.3226,-249.6
37.5655,-113.3226,-284.8
37.5651,-113.3226,-308.7
37.5647,-113.3226,-324.9
37.5643,-113.3226,-345.2
37.5639,-113.3226,-380.1
37.5635,-113.3226,-417.7
37.5631,-113.3226,-451.4
37.5627,-113.3226,-467.9
37.5623,-113.3226,-455.9
37.5619,-113.3226,-445.5
37.5615,-113.3226,-430.4
37.5611,-113.3226,-406.7
37.5607,-113.3226,-381.9
37.5603,-113.3226,-355.6
37.5599,-113.3226,-306.7
37.5595,-113.3226,-264.3
37.5591,-113.3226,-241.4
37.5587,-113.3226,-247.0
37.5583,-113.3226,-264.8
37.5579,-113.3226,-292.0
37.5575,-113.3226,-312.1
37.5571,-113.3226,-333.3
37.5567,-113.3226,-356.5
37.5563,-113.3226,-378.2
37.5559,-113.3226,-396.2
37.5555,-113.3226,-411.7
37.5551,-113.3225,-431.3
37.5547,-113.3225,-444.4
37.5543,-113.3225,-454.5
37.5539,-113.3225,-465.2
37.5535,-113.3225,-478.2
37.5531,-113.3225,-489.9
37.5527,-113.3225,-497.5
37.5523,-113.3225,-508.0
37.5519,-113.3225,-512.1
37.5515,-113.3225,-510.0
37.5511,-113.3225,-505.8
37.5507,-113.3225,-507.4
37.5503,-113.3225,-505.0
37.5499,-113.3225,-503.4
37.5495,-113.3225,-489.9
37.5491,-113.3225,-487.0
37.5487,-113.3225,-488.5
37.5483,-113.3225,-478.3
37.5479,-113.3225,-471.9
37.5475,-113.3225,-479.6
37.5471,-113.3225,-502.3
37.5467,-113.3225,-507.8
37.5463,-113.3225,-502.4
37.5459,-113.3225,-507.1
37.5455,-113.3225,-505.1
37.5451,-113.3225,-508.5
37.5447,-113.3225,-512.0
37.5443,-113.3225,-509.8
37.5439,-113.3225,-511.0
37.5435,-113.3225,-506.1
37.5431,-113.3225,-498.2
37.5427,-113.3225,-492.4
37.5423,-113.3225,-494.1
37.5419,-113.3225,-495.1
37.5415,-113.3225,-489.2
37.5411,-113.3225,-483.9
37.5407,-113.3225,-480.3
37.5403,-113.3225,-481.2
37.5399,-113.3225,-479.5
37.5395,-113.3225,-480.5
37.5391,-113.3225,-482.6
37.5386,-113.3225,-483.7
37.5383,-113.3225,-483.0
37.5379,-113.3225,-481.5
37.5374,-113.3225,-483.0
37.5371,-113.3225,-478.8
37.5366,-113.3225,-481.4
37.5362,-113.3225,-481.8
37.5358,-113.3225,-483.8
37.5354,-113.3225,-485.9
37.535,-113.3225,-485.6
37.5346,-113.3225,-485.2
37.5342,-113.3225,-486.8
37.5338,-113.3225,-490.5
37.5334,-113.3225,-490.9
37.533,-113.3224,-493.4
37.5326,-113.3224,-493.6
37.5322,-113.3224,-490.9
37.5318,-113.3224,-496.3
37.5314,-113.3224,-499.9
37.531,-113.3224,-505.2
37.5306,-113.3224,-508.5
37.5302,-113.3224,-506.0
37.5298,-113.3224,-502.8
37.5294,-113.3224,-498.7
37.529,-113.3224,-485.8
37.5286,-113.3224,-479.8
37.5282,-113.3224,-472.6
37.5278,-113.3224,-471.2
37.5274,-113.3224,-465.4
37.527,-113.3224,-462.8
37.5266,-113.3224,-460.5
37.5262,-113.3224,-452.2
37.5258,-113.3224,-456.1
37.5254,-113.3224,-452.3
37.525,-113.3224,-451.4
37.5246,-113.3224,-448.4
37.5242,-113.3224,-452.1
37.5238,-113.3224,-448.9
37.5234,-113.3224,-449.7
37.523,-113.3224,-447.7
37.5226,-113.3224,-445.0
37.5222,-113.3224,-451.8
37.5218,-113.3224,-451.2
37.5214,-113.3224,-450.0
37.521,-113.3224,-453.9
37.5206,-113.3224,-454.1
37.5202,-113.3224,-454.6
37.5198,-113.3224,-454.0
37.5194,-113.3224,-455.2
37.519,-113.3224,-457.0
37.5186,-113.3224,-462.1
37.5182,-113.3224,-464.7
37.5179,-113.3224,-464.0
37.5175,-113.3223,-466.3
37.5172,-113.3223,-467.9
37.5169,-113.3222,-472.3
37.5166,-113.3222,-475.5
37.5163,-113.3222,-480.2
37.516,-113.3221,-485.2
37.5156,-113.3221,-492.7
37.5153,-113.322,-502.7
37.515,-113.322,-506.0
37.5147,-113.3219,-510.6
37.5144,-113.3219,-524.0
37.5141,-113.3219,-527.9
37.5138,-113.3218,-538.5
37.5134,-113.3218,-542.8
37.5131,-113.3217,-554.7
37.5128,-113.3217,-565.9
37.5125,-113.3216,-578.1
37.5122,-113.3216,-594.9
37.5119,-113.3216,-611.8
37.5116,-113.3215,-639.5
37.5113,-113.3215,-687.9
37.5109,-113.3214,-701.3
37.5106,-113.3214,-715.1
37.5103,-113.3213,-727.9
37.51,-113.3213,-761.2
37.5097,-113.3212,-741.5
37.5094,-113.3212,-726.3
37.5091,-113.3212,-707.9
37.5088,-113.3211,-688.7
37.5084,-113.3211,-671.5
37.5081,-113.321,-656.2
37.5078,-113.321,-642.0
37.5075,-113.3209,-629.0
37.5072,-113.3209,-615.8
37.5069,-113.3209,-598.7
37.5066,-113.3208,-579.9
37.5063,-113.3208,-559.8
37.5059,-113.3207,-539.3
37.5056,-113.3207,-517.5
37.5053,-113.3206,-494.5
37.505,-113.3206,-470.6
37.5047,-113.3206,-446.6
37.5044,-113.3205,-423.1
37.5041,-113.3205,-400.3
37.5038,-113.3204,-378.5
37.5034,-113.3204,-358.6
37.5031,-113.3203,-341.6
37.5028,-113.3203,-328.2
37.5025,-113.3202,-309.0
37.5022,-113.3202,-296.1
37.5019,-113.3202,-280.5
37.5016,-113.3201,-258.0
37.5012,-113.3201,-281.3
37.5009,-113.32,-317.3
37.5006,-113.32,-359.4
37.5003,-113.3199,-402.1
37.5,-113.3199,-428.1
37.4997,-113.3199,-464.9
37.4994,-113.3198,-479.4
37.4991,-113.3198,-494.2
37.4987,-113.3197,-514.1
37.4984,-113.3197,-530.4
37.4981,-113.3196,-579.5
37.4978,-113.3196,-556.2
37.4975,-113.3196,-538.9
37.4972,-113.3195,-519.8
37.4969,-113.3195,-496.7
37.4966,-113.3194,-481.5
37.4962,-113.3194,-463.3
37.4959,-113.3193,-443.5
37.4956,-113.3193,-423.4
37.4953,-113.3192,-403.7
37.495,-113.3192,-385.8
37.4947,-113.3192,-370.9
37.4944,-113.3191,-357.9
37.4941,-113.3191,-334.2
37.4937,-113.319,-314.0
37.4934,-113.319,-296.6
37.4931,-113.3189,-281.2
37.4928,-113.3189,-268.3
37.4925,-113.3188,-250.4
37.4922,-113.3188,-236.4
37.4919,-113.3188,-193.5
37.4915,-113.3187,-177.1
37.4912,-113.3187,-179.4
37.4909,-113.3186,-192.3
37.4906,-113.3186,-210.6
37.4903,-113.3185,-210.7
37.49,-113.3185,-203.2
37.4897,-113.3185,-188.4
37.4894,-113.3184,-172.9
37.489,-113.3184,-168.8
37.4887,-113.3183,-180.3
37.4884,-113.3183,-203.6
37.4881,-113.3182,-246.1
37.4878,-113.3182,-286.2
37.4875,-113.3182,-326.0
37.4872,-113.3181,-357.1
37.4869,-113.3181,-372.7
37.4865,-113.318,-386.1
37.4862,-113.318,-389.0
37.4859,-113.3179,-400.7
37.4856,-113.3179,-394.6
37.4853,-113.3178,-396.8
37.485,-113.3178,-401.5
37.4847,-113.3178,-403.5
37.4843,-113.3177,-406.8
37.484,-113.3177,-410.6
37.4837,-113.3176,-414.7
37.4834,-113.3176,-423.0
37.4831,-113.3175,-434.7
37.4828,-113.3175,-448.0
37.4825,-113.3175,-453.4
37.4822,-113.3174,-468.5
37.4818,-113.3174,-465.0
37.4815,-113.3173,-463.7
37.4812,-113.3173,-464.7
37.4809,-113.3172,-463.0
37.4806,-113.3172,-459.8
37.4803,-113.3172,-470.8
37.48,-113.3171,-468.1
37.4797,-113.3171,-467.3
37.4793,-113.317,-463.8
37.479,-113.317,-458.4
37.4787,-113.3169,-458.5
37.4784,-113.3169,-453.4
37.4781,-113.3168,-451.0
37.4778,-113.3168,-453.3
37.4775,-113.3168,-447.6
37.4772,-113.3167,-447.5
37.4768,-113.3167,-439.8
37.4765,-113.3166,-440.4
37.4762,-113.3166,-433.7
37.4759,-113.3165,-443.8
37.4756,-113.3165,-446.8
37.4753,-113.3165,-456.1
37.475,-113.3164,-460.0
37.4747,-113.3164,-466.5
37.4743,-113.3163,-469.7
37.474,-113.3163,-478.0
37.4737,-113.3162,-496.1
37.4734,-113.3162,-527.1
37.4731,-113.3162,-555.6
37.4728,-113.3161,-579.5
37.4725,-113.3161,-603.1
37.4722,-113.316,-617.9
37.4718,-113.316,-630.4
37.4715,-113.3159,-638.2
37.4712,-113.3159,-642.0
37.4709,-113.3158,-642.5
37.4706,-113.3158,-639.7
37.4703,-113.3158,-634.0
37.47,-113.3157,-630.6
37.4696,-113.3157,-626.8
37.4693,-113.3156,-614.8
37.469,-113.3156,-609.8
37.4687,-113.3155,-590.5
37.4684,-113.3155,-585.0
37.4681,-113.3155,-570.9
37.4678,-113.3154,-551.7
37.4675,-113.3154,-524.2
37.4671,-113.3153,-504.4
37.4668,-113.3153,-511.4
37.4665,-113.3152,-525.2
37.4662,-113.3152,-523.9
37.4659,-113.3152,-527.4
37.4656,-113.3151,-533.7
37.4653,-113.3151,-543.4
37.465,-113.315,-539.2
37.4646,-113.315,-527.7
37.4643,-113.3149,-513.8
37.464,-113.3149,-504.2
37.4637,-113.3148,-490.3
37.4634,-113.3148,-460.3
37.4631,-113.3148,-421.2
37.4628,-113.3147,-408.1
37.4625,-113.3147,-386.6
37.4621,-113.3146,-368.3
37.4618,-113.3146,-354.2
37.4615,-113.3145,-338.1
37.4612,-113.3145,-321.2
37.4609,-113.3145,-303.5
37.4606,-113.3144,-284.8
37.4603,-113.3144,-264.6
37.46,-113.3143,-243.4
37.4596,-113.3143,-221.4
37.4593,-113.3142,-199.7
37.459,-113.3142,-178.1
37.4587,-113.3141,-158.7
37.4584,-113.3141,-140.1
37.4581,-113.3141,-123.1
37.4578,-113.314,-107.0
37.4574,-113.314,-92.0
37.4571,-113.3139,-78.8
37.4568,-113.3139,-55.6
37.4565,-113.3138,-39.4
37.4562,-113.3138,-21.4
37.4559,-113.3138,-10.2
37.4556,-113.3137,-24.3
37.4553,-113.3137,-46.9
37.4549,-113.3136,-61.6
37.4546,-113.3136,-80.7
37.4543,-113.3135,-101.1
37.454,-113.3135,-123.2
37.4537,-113.3135,-144.9
37.4534,-113.3134,-167.5
37.4531,-113.3134,-188.6
37.4528,-113.3133,-207.9
37.4524,-113.3133,-224.0
37.4521,-113.3132,-245.7
37.4518,-113.3132,-260.7
37.4515,-113.3131,-217.4
37.4512,-113.3131,-188.3
37.4509,-113.3131,-194.2
37.4506,-113.313,-222.2
37.4503,-113.313,-258.9
37.4499,-113.3129,-290.8
37.4496,-113.3129,-320.6
37.4493,-113.3128,-345.1
37.449,-113.3128,-360.6
37.4487,-113.3128,-377.7
37.4484,-113.3127,-384.0
37.4481,-113.3127,-387.8
37.4477,-113.3126,-397.1
37.4474,-113.3126,-402.5
37.4471,-113.3125,-409.3
37.4468,-113.3125,-403.3
37.4465,-113.3125,-392.4
37.4462,-113.3124,-399.1
37.4459,-113.3124,-415.6
37.4456,-113.3123,-428.6
37.4452,-113.3123,-426.9
37.4449,-113.3122,-422.1
37.4446,-113.3122,-427.2
37.4443,-113.3121,-430.6
37.444,-113.3121,-429.4
37.4437,-113.3121,-425.9
37.4434,-113.312,-424.6
37.4431,-113.312,-419.0
37.4427,-113.3119,-422.9
37.4424,-113.3119,-422.8
37.4421,-113.3118,-443.1
37.4418,-113.3118,-452.9
37.4415,-113.3118,-454.9
37.4412,-113.3117,-459.5
37.4409,-113.3117,-460.2
37.4405,-113.3116,-455.1
37.4402,-113.3116,-432.8
37.4399,-113.3115,-403.6
37.4396,-113.3115,-374.6
37.4393,-113.3115,-381.3
37.439,-113.3114,-388.7
37.4387,-113.3114,-407.8
37.4384,-113.3113,-423.0
37.438,-113.3113,-432.7
37.4377,-113.3112,-427.3
37.4374,-113.3112,-415.5
37.4371,-113.3111,-376.1
37.4368,-113.3111,-337.1
37.4365,-113.3111,-331.2
37.4362,-113.311,-348.1
37.4359,-113.311,-370.9
37.4355,-113.3109,-392.5
37.4352,-113.3109,-411.2
37.4349,-113.3108,-428.9
37.4346,-113.3108,-429.7
37.4343,-113.3108,-438.4
37.434,-113.3107,-445.2
37.4337,-113.3107,-451.6
37.4334,-113.3106,-454.3
37.433,-113.3106,-456.9
37.4327,-113.3105,-458.0
37.4324,-113.3105,-466.5
37.4321,-113.3104,-461.5
37.4318,-113.3104,-460.8
37.4315,-113.3104,-455.9
37.4312,-113.3103,-443.6
37.4309,-113.3103,-431.0
37.4305,-113.3102,-415.3
37.4302,-113.3102,-390.9
37.4299,-113.3101,-377.4
37.4296,-113.3101,-365.5
37.4293,-113.3101,-358.4
37.429,-113.31,-334.4
37.4287,-113.31,-316.0
37.4284,-113.3099,-310.1
37.428,-113.3099,-311.2
37.4277,-113.3098,-309.1
37.4274,-113.3098,-304.4
37.4271,-113.3098,-283.6
37.4268,-113.3097,-244.4
37.4265,-113.3097,-200.4
37.4262,-113.3096,-195.3
37.4258,-113.3096,-217.6
37.4255,-113.3095,-234.5
37.4252,-113.3095,-231.5
37.4249,-113.3094,-237.8
37.4246,-113.3094,-237.5
37.4243,-113.3094,-253.0
37.424,-113.3093,-267.7
37.4237,-113.3093,-255.0
37.4233,-113.3092,-250.6
37.423,-113.3092,-263.4
37.4227,-113.3091,-284.4
37.4224,-113.3091,-295.0
37.422,-113.3091,-289.5
37.4216,-113.3091,-267.3
37.4212,-113.3091,-240.2
37.4208,-113.3092,-228.4
37.4204,-113.3092,-253.1
37.4199,-113.3093,-270.5
37.4195,-113.3093,-283.7
37.4191,-113.3094,-293.7
37.4186,-113.3094,-303.7
37.4182,-113.3094,-311.2
37.4178,-113.3095,-323.9
37.4174,-113.3095,-331.2
37.4169,-113.3096,-337.5
37.4165,-113.3096,-348.8
37.4161,-113.3096,-356.0
37.4156,-113.3097,-355.3
37.4152,-113.3097,-354.0
37.4148,-113.3098,-349.5
37.4144,-113.3098,-342.4
37.4139,-113.3098,-331.4
37.4135,-113.3099,-326.9
37.4131,-113.3099,-319.5
37.4126,-113.31,-304.0
37.4122,-113.31,-295.7
37.4118,-113.3101,-282.0
37.4113,-113.3101,-271.3
37.4109,-113.3101,-264.0
37.4105,-113.3102,-264.6
37.4101,-113.3102,-274.2
37.4096,-113.3103,-296.8
37.4092,-113.3103,-323.3
37.4088,-113.3103,-358.6
37.4083,-113.3104,-381.3
37.4079,-113.3104,-397.9
37.4075,-113.3105,-410.8
37.407,-113.3105,-402.7
37.4066,-113.3106,-398.2
37.4062,-113.3106,-368.9
37.4058,-113.3106,-346.9
37.4053,-113.3107,-345.6
37.4049,-113.3107,-372.5
37.4045,-113.3108,-396.7
37.404,-113.3108,-406.1
37.4036,-113.3108,-406.4
37.4032,-113.3109,-407.9
37.4028,-113.3109,-402.4
37.4023,-113.311,-401.8
37.4019,-113.311,-397.7
37.4015,-113.311,-392.3
37.401,-113.3111,-386.8
37.4006,-113.3111,-381.1
37.4002,-113.3112,-377.2
37.3998,-113.3112,-370.0
37.3993,-113.3113,-369.0
37.3989,-113.3113,-372.4
37.3985,-113.3113,-372.5
37.398,-113.3114,-375.2
37.3976,-113.3114,-364.5
37.3972,-113.3115,-368.2
37.3967,-113.3115,-365.6
37.3963,-113.3115,-364.5
37.3959,-113.3116,-359.5
37.3955,-113.3116,-361.1
37.395,-113.3117,-354.6
37.3946,-113.3117,-354.4
37.3942,-113.3118,-352.9
37.3937,-113.3118,-354.7
37.3933,-113.3118,-356.0
37.3929,-113.3119,-353.0
37.3925,-113.3119,-350.8
37.392,-113.312,-350.3
37.3916,-113.312,-347.0
37.3912,-113.312,-341.9
37.3907,-113.3121,-342.8
37.3903,-113.3121,-336.7
37.3899,-113.3122,-340.8
37.3894,-113.3122,-341.1
37.389,-113.3123,-342.8
37.3886,-113.3123,-343.7
37.3882,-113.3123,-343.3
37.3877,-113.3124,-339.6
37.3873,-113.3124,-329.8
37.3869,-113.3125,-327.3
37.3864,-113.3125,-326.9
37.386,-113.3125,-333.7
37.3856,-113.3126,-334.9
37.3852,-113.3126,-328.1
37.3847,-113.3127,-315.4
37.3843,-113.3127,-304.5
37.3839,-113.3127,-297.0
37.3834,-113.3128,-302.2
37.383,-113.3128,-295.9
37.3826,-113.3129,-296.1
37.3821,-113.3129,-300.5
37.3817,-113.313,-304.1
37.3813,-113.313,-306.0
37.3809,-113.313,-308.0
37.3804,-113.3131,-305.9
37.38,-113.3131,-306.0
37.3796,-113.3132,-308.1
37.3791,-113.3132,-303.1
37.3787,-113.3132,-303.0
37.3783,-113.3133,-304.4
37.3779,-113.3133,-297.2
37.3774,-113.3134,-301.2
37.377,-113.3134,-297.1
37.3766,-113.3134,-301.5
37.3761,-113.3135,-294.9
37.3757,-113.3135,-297.8
37.3753,-113.3136,-293.1
37.3748,-113.3136,-289.3
37.3744,-113.3137,-292.8
37.374,-113.3137,-285.7
37.3736,-113.3137,-287.3
37.3731,-113.3138,-287.1
37.3727,-113.3138,-283.4
37.3723,-113.3139,-289.7
37.3718,-113.3139,-287.9
37.3714,-113.3139,-285.2
37.371,-113.314,-287.8
37.3706,-113.314,-281.4
37.3701,-113.3141,-277.1
37.3697,-113.3141,-279.2
37.3693,-113.3142,-279.4
37.3688,-113.3142,-275.4
37.3684,-113.3142,-279.7
37.368,-113.3143,-275.6
37.3675,-113.3143,-273.7
37.3671,-113.3144,-275.3
37.3667,-113.3144,-273.5
37.3663,-113.3144,-271.9
37.3658,-113.3145,-271.0
37.3654,-113.3145,-269.5
37.365,-113.3146,-270.3
37.3645,-113.3146,-269.4
37.3641,-113.3146,-267.4
37.3637,-113.3147,-268.3
37.3633,-113.3147,-264.7
37.3628,-113.3148,-264.0
37.3624,-113.3148,-263.4
37.362,-113.3149,-259.3
37.3615,-113.3149,-259.1
37.3611,-113.3149,-263.8
37.3607,-113.315,-254.3
37.3602,-113.315,-254.6
37.3598,-113.3151,-256.5
37.3594,-113.3151,-259.6
37.359,-113.3151,-252.2
37.3585,-113.3152,-252.4
37.3581,-113.3152,-252.3
37.3577,-113.3153,-250.1
37.3572,-113.3153,-250.0
37.3568,-113.3154,-244.8
37.3564,-113.3154,-246.0
37.356,-113.3154,-247.7
37.3555,-113.3155,-246.7
37.3551,-113.3155,-241.7
37.3547,-113.3156,-236.6
37.3542,-113.3156,-238.0
37.3538,-113.3156,-243.3
37.3534,-113.3157,-241.7
37.3529,-113.3157,-242.2
37.3525,-113.3158,-241.9
37.3521,-113.3158,-244.0
37.3517,-113.3159,-249.2
37.3512,-113.3159,-248.8
37.3508,-113.3159,-240.2
37.3504,-113.316,-224.2
37.3499,-113.316,-205.6
37.3495,-113.3161,-197.8
37.3491,-113.3161,-208.9
37.3487,-113.3161,-215.7
37.3482,-113.3162,-222.4
37.3478,-113.3162,-224.6
37.3474,-113.3163,-230.3
37.3469,-113.3163,-228.5
37.3465,-113.3163,-232.4
37.3461,-113.3164,-233.8
37.3456,-113.3164,-230.2
37.3452,-113.3165,-230.1
37.3448,-113.3165,-229.3
37.3444,-113.3166,-232.4
37.3439,-113.3166,-225.6
37.3435,-113.3166,-231.6
37.3431,-113.3167,-227.1
37.3426,-113.3167,-224.3
37.3422,-113.3168,-224.2
37.3418,-113.3168,-223.5
37.3414,-113.3168,-227.1
37.3409,-113.3169,-226.6
37.3405,-113.3169,-220.2
37.3401,-113.317,-220.2
37.3396,-113.317,-220.5
37.3392,-113.317,-219.8
37.3388,-113.3171,-220.2
37.3383,-113.3171,-219.9
37.3379,-113.3172,-213.1
37.3375,-113.3172,-219.7
37.3371,-113.3173,-219.0
37.3366,-113.3173,-213.6
37.3362,-113.3173,-216.8
37.3358,-113.3174,-213.2
37.3353,-113.3174,-213.9
37.3349,-113.3175,-205.9
37.3345,-113.3175,-207.0
37.3341,-113.3175,-210.4
37.3336,-113.3176,-206.1
37.3332,-113.3176,-207.8
37.3328,-113.3177,-202.8
37.3323,-113.3177,-204.4
37.3319,-113.3178,-206.3
37.3315,-113.3178,-206.7
37.331,-113.3178,-202.4
37.3306,-113.3179,-196.7
37.3302,-113.3179,-202.0
37.3298,-113.318,-198.4
37.3293,-113.318,-198.6
37.3289,-113.318,-202.7
37.3285,-113.3181,-201.1
37.328,-113.3181,-198.9
37.3276,-113.3182,-198.0
37.3272,-113.3182,-197.4
37.3268,-113.3182,-202.7
37.3263,-113.3183,-199.4
37.3259,-113.3183,-200.8
37.3255,-113.3184,-199.7
37.325,-113.3184,-198.5
37.3246,-113.3185,-195.8
37.3242,-113.3185,-192.1
37.3237,-113.3185,-195.6
37.3233,-113.3186,-197.2
37.3229,-113.3186,-194.3
37.3225,-113.3187,-197.7
37.322,-113.3187,-195.1
37.3216,-113.3187,-194.5
37.3212,-113.3188,-192.1
37.3207,-113.3188,-190.3
37.3203,-113.3189,-190.3
37.3199,-113.3189,-190.9
37.3195,-113.319,-194.4
37.319,-113.319,-189.9
37.3186,-113.319,-187.4
37.3182,-113.3191,-183.2
37.3177,-113.3191,-186.3
37.3173,-113.3192,-182.4
37.3169,-113.3192,-183.5
37.3165,-113.3192,-177.8
37.316,-113.3193,-183.3
37.3156,-113.3193,-185.7
37.3152,-113.3194,-180.7
37.3147,-113.3194,-185.9
37.3143,-113.3195,-186.7
37.3139,-113.3195,-189.3
37.3134,-113.3195,-185.9
37.313,-113.3196,-184.3
37.3126,-113.3196,-185.8
37.3122,-113.3197,-193.9
37.3117,-113.3197,-192.8
37.3113,-113.3197,-191.2
37.3109,-113.3198,-191.6
37.3104,-113.3198,-190.9
37.31,-113.3199,-186.5
37.3096,-113.3199,-191.9
37.3091,-113.3199,-193.0
37.3087,-113.32,-192.0
37.3083,-113.32,-193.8
37.3079,-113.3201,-188.5
37.3074,-113.3201,-195.0
37.307,-113.3202,-192.9
37.3066,-113.3202,-193.1
37.3061,-113.3202,-190.5
37.3057,-113.3203,-193.7
37.3053,-113.3203,-187.7
37.3049,-113.3204,-183.3
37.3044,-113.3204,-175.8
37.304,-113.3204,-168.4
37.3036,-113.3205,-180.2
37.3031,-113.3205,-179.2
37.3027,-113.3206,-187.3
37.3023,-113.3206,-192.2
37.3019,-113.3206,-190.8
37.3014,-113.3207,-180.1
37.301,-113.3207,-179.1
37.3006,-113.3208,-171.1
37.3001,-113.3208,-164.8
37.2997,-113.3209,-161.3
37.2993,-113.3209,-166.8
37.2988,-113.3209,-173.1
37.2984,-113.321,-184.3
37.298,-113.321,-181.5
37.2976,-113.3211,-185.7
37.2971,-113.3211,-182.7
37.2967,-113.3211,-177.6
37.2963,-113.3212,-181.8
37.2958,-113.3212,-174.9
37.2954,-113.3213,-183.7
37.295,-113.3213,-181.4
37.2945,-113.3214,-180.5
37.2941,-113.3214,-183.4
37.2937,-113.3214,-184.7
37.2933,-113.3215,-182.8
37.2928,-113.3215,-180.4
37.2924,-113.3216,-181.5
37.292,-113.3216,-180.1
37.2915,-113.3216,-181.1
37.2911,-113.3217,-181.9
37.2907,-113.3217,-181.3
37.2903,-113.3218,-189.5
37.2898,-113.3218,-181.6
37.2894,-113.3218,-181.4
37.289,-113.3219,-183.9
37.2885,-113.3219,-178.3
37.2881,-113.322,-182.4
37.2877,-113.322,-181.4
37.2873,-113.3221,-178.3
37.2868,-113.3221,-173.5
37.2864,-113.3221,-177.2
37.286,-113.3222,-180.1
37.2855,-113.3222,-177.1
37.2851,-113.3223,-182.5
37.2847,-113.3223,-173.2
37.2842,-113.3223,-176.7
37.2838,-113.3224,-177.9
37.2834,-113.3224,-179.9
37.283,-113.3225,-175.1
37.2825,-113.3225,-175.6
37.2821,-113.3225,-174.0
37.2817,-113.3226,-180.0
37.2812,-113.3226,-180.1
37.2808,-113.3227,-177.8
37.2804,-113.3227,-178.5
37.2799,-113.3228,-177.3
37.2795,-113.3228,-175.5
37.2791,-113.3228,-177.7
37.2787,-113.3229,-175.0
37.2782,-113.3229,-180.3
37.2778,-113.323,-176.1
37.2774,-113.323,-175.1
37.2769,-113.3231,-175.7
37.2765,-113.3231,-176.6
37.2761,-113.3231,-173.0
37.2757,-113.3232,-174.8
37.2752,-113.3232,-176.8
37.2748,-113.3233,-182.6
37.2744,-113.3233,-172.7
37.2739,-113.3233,-171.9
37.2735,-113.3234,-175.2
37.2731,-113.3234,-177.6
37.2727,-113.3235,-175.1
37.2722,-113.3235,-174.7
37.2718,-113.3235,-180.9
37.2714,-113.3236,-176.5
37.2709,-113.3236,-171.1
37.2705,-113.3237,-172.9
37.2701,-113.3237,-172.7
37.2696,-113.3238,-176.5
37.2692,-113.3238,-175.0
37.2688,-113.3238,-174.4
37.2684,-113.3239,-177.1
37.2679,-113.3239,-177.2
37.2675,-113.324,-177.8
37.2671,-113.324,-177.2
37.2666,-113.324,-178.9
37.2662,-113.3241,-176.3
37.2658,-113.3241,-176.2
37.2653,-113.3242,-173.6
37.2649,-113.3242,-179.4
37.2645,-113.3242,-178.7
37.2641,-113.3243,-175.7
37.2636,-113.3243,-176.0
37.2632,-113.3244,-179.4
37.2628,-113.3244,-176.8
37.2623,-113.3245,-181.6
37.2619,-113.3245,-179.6
37.2615,-113.3245,-178.2
37.2611,-113.3246,-173.9
37.2606,-113.3246,-180.9
37.2602,-113.3246,-183.2
37.2597,-113.3246,-180.3
37.2593,-113.3246,-181.2
37.2588,-113.3246,-177.4
37.2584,-113.3246,-182.2
37.2579,-113.3246,-180.3
37.2575,-113.3246,-180.6
37.257,-113.3246,-178.2
37.2566,-113.3246,-180.2
37.2561,-113.3246,-180.1
37.2557,-113.3246,-183.9
37.2552,-113.3246,-179.7
37.2548,-113.3246,-178.0
37.2543,-113.3246,-179.9
37.2538,-113.3246,-181.3
37.2534,-113.3246,-181.9
37.2529,-113.3246,-179.1
37.2525,-113.3246,-181.0
37.252,-113.3246,-185.0
37.2516,-113.3245,-183.8
37.2511,-113.3245,-181.3
37.2507,-113.3245,-185.5
37.2502,-113.3245,-183.5
37.2498,-113.3245,-185.4
37.2493,-113.3245,-187.8
37.2489,-113.3245,-190.2
37.2484,-113.3245,-186.5
37.2479,-113.3245,-183.4
37.2475,-113.3245,-187.7
37.247,-113.3245,-188.9
37.2466,-113.3245,-188.0
37.2461,-113.3245,-188.1
37.2457,-113.3245,-190.5
37.2452,-113.3245,-187.2
37.2448,-113.3245,-186.5
37.2443,-113.3244,-193.3
37.2439,-113.3244,-189.9
37.2434,-113.3244,-193.4
37.243,-113.3244,-189.1
37.2425,-113.3244,-186.1
37.242,-113.3244,-192.7
37.2416,-113.3244,-186.5
37.2411,-113.3244,-192.8
