lat,long,corrected_magnetic
38.8998,-112.6526,-172.4
38.8998,-112.6521,-176.6
38.8998,-112.6516,-181.4
38.8998,-112.6511,-186.8
38.8998,-112.6506,-193.1
38.8998,-112.6501,-196.8
38.8998,-112.6496,-198.6
38.8998,-112.6491,-196.3
38.8998,-112.6486,-187.8
38.8998,-112.6481,-170.2
38.8998,-112.6476,-155.0
38.8998,-112.6471,-161.3
38.8998,-112.6466,-179.8
38.8998,-112.6461,-199.7
38.8998,-112.6456,-225.2
38.8998,-112.6451,-243.7
38.8998,-112.6446,-236.5
38.8998,-112.6441,-239.8
38.8999,-112.6436,-248.9
38.8999,-112.6431,-246.7
38.8999,-112.6426,-232.1
38.8999,-112.6421,-216.4
38.8999,-112.6416,-209.6
38.8999,-112.6411,-206.4
38.8999,-112.6406,-193.3
38.8999,-112.6401,-172.0
38.8999,-112.6396,-158.1
38.8999,-112.6391,-154.0
38.8999,-112.6386,-148.3
38.8999,-112.6381,-145.9
38.8999,-112.6376,-145.1
38.8999,-112.6371,-145.1
38.8999,-112.6366,-144.0
38.8999,-112.6361,-142.4
38.8999,-112.6356,-141.7
38.8999,-112.6351,-141.8
38.8999,-112.6346,-142.7
38.8999,-112.6341,-145.2
38.8999,-112.6336,-145.2
38.8999,-112.6331,-139.7
38.8999,-112.6326,-138.2
38.8999,-112.6321,-143.6
38.9,-112.6316,-150.4
38.8999,-112.6311,-153.9
38.8999,-112.6307,-153.6
38.8999,-112.6302,-151.0
38.8999,-112.6297,-152.0
38.8999,-112.6292,-155.1
38.8999,-112.6287,-159.7
38.8999,-112.6282,-163.3
38.8999,-112.6278,-163.8
38.8999,-112.6273,-162.8
38.8999,-112.6268,-159.4
38.8999,-112.6263,-157.2
38.8999,-112.6258,-156.0
38.8999,-112.6254,-154.2
38.8999,-112.6249,-151.0
38.8999,-112.6244,-148.2
38.8999,-112.6239,-145.3
38.8999,-112.6234,-139.8
38.8999,-112.6229,-133.6
38.8999,-112.6225,-129.9
38.8999,-112.622,-129.2
38.8999,-112.6215,-129.7
38.8999,-112.621,-131.5
38.8999,-112.6205,-132.4
38.8999,-112.62,-134.4
38.8999,-112.6196,-136.8
38.8999,-112.6191,-135.3
38.8999,-112.6186,-130.1
38.8999,-112.6181,-127.5
38.8999,-112.6176,-126.5
38.8999,-112.6171,-124.8
38.8999,-112.6167,-123.5
38.8999,-112.6162,-123.3
38.8999,-112.6157,-123.0
38.8999,-112.6152,-125.2
38.8999,-112.6147,-124.9
38.8999,-112.6142,-125.0
38.8999,-112.6138,-125.0
38.8999,-112.6133,-125.0
38.8999,-112.6128,-127.0
38.8999,-112.6123,-131.2
38.8999,-112.6118,-135.1
38.8999,-112.6113,-135.5
38.8999,-112.6109,-138.0
38.8999,-112.6104,-140.7
38.8999,-112.6099,-139.4
38.8998,-112.6094,-137.1
38.8998,-112.6089,-137.7
38.8998,-112.6084,-142.2
38.8998,-112.608,-145.4
38.8998,-112.6075,-146.3
38.8998,-112.607,-147.8
38.8998,-112.6065,-147.6
38.8998,-112.606,-145.0
38.8998,-112.6055,-138.5
38.8998,-112.6051,-132.7
38.8998,-112.6046,-131.7
38.8998,-112.6041,-135.8
38.8998,-112.6036,-139.3
38.8998,-112.6031,-142.5
38.8998,-112.6026,-147.5
38.8998,-112.6022,-151.7
38.8998,-112.6017,-154.2
38.8998,-112.6012,-150.9
38.8998,-112.6007,-145.2
38.8998,-112.6002,-138.1
38.8998,-112.5997,-133.3
38.8998,-112.5993,-135.7
38.8998,-112.5988,-141.4
38.8998,-112.5983,-148.3
38.8998,-112.5978,-154.8
38.8998,-112.5973,-154.8
38.8998,-112.5968,-148.1
38.8998,-112.5964,-140.5
38.8998,-112.5959,-135.6
38.8998,-112.5954,-133.1
38.8998,-112.5949,-132.3
38.8998,-112.5944,-133.7
38.8998,-112.5939,-136.8
38.8998,-112.5935,-139.9
38.8998,-112.593,-143.5
38.8998,-112.5925,-147.6
38.8998,-112.592,-149.5
38.8998,-112.5915,-148.8
38.8998,-112.591,-146.6
38.8998,-112.5906,-143.7
38.8998,-112.5901,-139.6
38.8998,-112.5896,-134.2
38.8998,-112.5891,-127.1
38.8998,-112.5886,-123.5
38.8998,-112.5881,-121.5
38.8997,-112.5877,-119.8
38.8997,-112.5872,-117.1
38.8997,-112.5867,-113.6
38.8997,-112.5862,-111.4
38.8997,-112.5857,-111.1
38.8997,-112.5852,-112.9
38.8997,-112.5848,-116.4
38.8997,-112.5843,-120.2
38.8997,-112.5838,-123.4
38.8997,-112.5833,-126.8
38.8997,-112.5828,-127.7
38.8997,-112.5823,-127.8
38.8997,-112.5819,-126.0
38.8997,-112.5814,-124.0
38.8997,-112.5809,-122.2
38.8997,-112.5804,-120.2
38.8997,-112.5799,-119.5
38.8997,-112.5795,-119.8
38.8997,-112.579,-118.4
38.8997,-112.5785,-114.8
38.8997,-112.578,-107.4
38.8997,-112.5775,-96.2
38.8997,-112.577,-90.1
38.8997,-112.5766,-93.3
38.8997,-112.5761,-98.7
38.8997,-112.5756,-106.4
38.8997,-112.5751,-121.0
38.8997,-112.5746,-139.1
38.8997,-112.5741,-153.8
38.8997,-112.5737,-165.0
38.8997,-112.5732,-170.4
38.8997,-112.5727,-167.7
38.8997,-112.5722,-154.7
38.8997,-112.5717,-134.9
38.8997,-112.5711,-117.7
38.8996,-112.5704,-106.2
38.8996,-112.5698,-101.6
38.8996,-112.5691,-104.0
38.8996,-112.5685,-105.1
38.8996,-112.5679,-96.7
38.8996,-112.5672,-88.6
38.8995,-112.5666,-92.2
38.8995,-112.5659,-105.7
38.8995,-112.5653,-118.4
38.8995,-112.5646,-123.7
38.8995,-112.564,-125.6
38.8995,-112.5633,-128.2
38.8994,-112.5627,-136.3
38.8994,-112.5621,-148.2
38.8994,-112.5614,-157.1
38.8994,-112.5608,-157.1
38.8994,-112.5601,-144.4
38.8994,-112.5595,-128.3
38.8993,-112.5588,-116.9
38.8993,-112.5582,-105.2
38.8993,-112.5575,-88.0
38.8993,-112.5569,-59.9
38.8993,-112.5563,-18.2
38.8993,-112.5556,21.9
38.8992,-112.555,24.4
38.8992,-112.5543,-5.2
38.8992,-112.5537,-39.4
38.8992,-112.553,-60.9
38.8992,-112.5524,-69.8
38.8992,-112.5517,-69.7
38.8992,-112.5511,-60.3
38.8991,-112.5505,-49.1
38.8991,-112.5498,-39.8
38.8991,-112.5492,-37.9
38.8991,-112.5485,-39.4
38.8991,-112.5479,-42.1
38.8991,-112.5472,-44.5
38.899,-112.5466,-46.5
38.899,-112.5459,-49.4
38.899,-112.5453,-52.1
38.899,-112.5447,-50.8
38.899,-112.544,-47.5
38.899,-112.5434,-43.5
38.8989,-112.5427,-37.6
38.8989,-112.5421,-26.8
38.8989,-112.5414,-15.5
38.8989,-112.5408,-14.0
38.8989,-112.5402,-18.8
38.8989,-112.5395,-26.3
38.8988,-112.5389,-33.1
38.8988,-112.5382,-34.5
38.8988,-112.5376,-30.0
38.8988,-112.5369,-28.7
38.8988,-112.5363,-33.4
38.8988,-112.5356,-40.0
38.8987,-112.535,-46.5
38.8987,-112.5344,-52.4
38.8987,-112.5337,-58.1
38.8987,-112.5331,-58.9
38.8987,-112.5324,-54.1
38.8987,-112.5318,-45.1
38.8986,-112.5311,-31.3
38.8986,-112.5305,-17.9
38.8986,-112.5298,-7.3
38.8986,-112.5292,2.2
38.8986,-112.5286,15.2
38.8986,-112.5279,25.7
38.8985,-112.5273,36.6
38.8985,-112.5266,47.2
38.8985,-112.526,50.1
38.8985,-112.5253,34.8
38.8985,-112.5247,-0.4
38.8985,-112.524,-39.5
38.8984,-112.5234,-66.0
38.8984,-112.5228,-74.8
38.8984,-112.5221,-70.2
38.8984,-112.5215,-64.8
38.8984,-112.5208,-61.8
38.8984,-112.5203,-60.9
38.8984,-112.5197,-59.7
38.8984,-112.5192,-57.0
38.8984,-112.5187,-58.3
38.8984,-112.5181,-64.4
38.8984,-112.5176,-72.8
38.8984,-112.5171,-78.3
38.8984,-112.5165,-78.1
38.8984,-112.516,-72.9
38.8984,-112.5154,-75.1
38.8984,-112.5149,-84.0
38.8984,-112.5144,-93.2
38.8984,-112.5138,-100.0
38.8984,-112.5133,-102.2
38.8984,-112.5127,-105.2
38.8984,-112.5122,-113.4
38.8985,-112.5117,-118.7
38.8985,-112.5111,-120.4
38.8985,-112.5106,-118.9
38.8985,-112.51,-118.8
38.8985,-112.5095,-117.6
38.8985,-112.509,-118.7
38.8985,-112.5084,-116.9
38.8985,-112.5079,-116.1
38.8985,-112.5073,-114.2
38.8985,-112.5068,-113.7
38.8985,-112.5063,-115.1
38.8985,-112.5057,-118.6
38.8985,-112.5052,-124.4
38.8985,-112.5047,-128.2
38.8985,-112.5041,-130.7
38.8985,-112.5036,-131.5
38.8985,-112.503,-130.8
38.8985,-112.5025,-130.4
38.8985,-112.502,-129.8
38.8985,-112.5014,-129.3
38.8985,-112.5009,-127.6
38.8985,-112.5003,-125.8
38.8985,-112.4998,-124.1
38.8985,-112.4993,-122.6
38.8986,-112.4987,-120.5
38.8986,-112.4982,-121.6
38.8986,-112.4976,-120.6
38.8986,-112.4971,-120.8
38.8986,-112.4966,-119.8
38.8986,-112.496,-117.2
38.8986,-112.4955,-115.7
38.8986,-112.4949,-113.9
38.8986,-112.4944,-112.5
38.8986,-112.4939,-110.4
38.8986,-112.4933,-109.7
38.8986,-112.4928,-109.1
38.8986,-112.4922,-109.1
38.8986,-112.4917,-107.9
38.8986,-112.4912,-106.0
38.8986,-112.4906,-102.9
38.8986,-112.4901,-101.0
38.8986,-112.4896,-100.6
38.8986,-112.489,-101.5
38.8986,-112.4885,-102.7
38.8986,-112.4879,-102.8
38.8986,-112.4874,-102.5
38.8986,-112.4869,-101.5
38.8987,-112.4863,-101.4
38.8987,-112.4858,-97.7
38.8987,-112.4852,-96.0
38.8987,-112.4847,-92.3
38.8987,-112.4842,-91.1
38.8987,-112.4836,-88.8
38.8987,-112.4831,-87.3
38.8987,-112.4825,-85.1
38.8987,-112.482,-82.8
38.8987,-112.4815,-79.6
38.8987,-112.4809,-79.2
38.8987,-112.4804,-80.4
38.8987,-112.4799,-82.9
38.8987,-112.4793,-86.1
38.8987,-112.4788,-89.5
38.8987,-112.4782,-94.2
38.8987,-112.4777,-99.2
38.8987,-112.4772,-104.6
38.8987,-112.4766,-108.8
38.8987,-112.4761,-112.0
38.8987,-112.4755,-113.1
38.8987,-112.475,-114.5
38.8987,-112.4745,-116.8
38.8988,-112.4739,-118.5
38.8988,-112.4734,-118.9
38.8988,-112.4728,-119.8
38.8988,-112.4723,-120.6
38.8988,-112.4718,-123.0
38.8988,-112.4712,-124.4
38.8988,-112.4707,-126.2
38.8988,-112.4701,-127.2
38.8988,-112.4696,-128.1
38.8988,-112.4691,-130.0
38.8988,-112.4685,-134.2
38.8988,-112.468,-133.0
38.8988,-112.4674,-134.3
38.8988,-112.4669,-134.7
38.8988,-112.4664,-135.1
38.8988,-112.4658,-136.1
38.8988,-112.4653,-136.9
38.8988,-112.4648,-139.3
38.8988,-112.4642,-140.8
38.8988,-112.4637,-141.8
38.8988,-112.4631,-141.7
38.8988,-112.4626,-141.4
38.8988,-112.4621,-142.8
38.8989,-112.4615,-144.6
38.8989,-112.461,-146.0
38.8989,-112.4604,-146.0
38.8989,-112.4599,-146.5
38.8989,-112.4594,-146.4
38.8989,-112.4588,-147.7
38.8989,-112.4583,-149.4
38.8989,-112.4577,-149.8
38.8989,-112.4572,-149.8
38.8989,-112.4567,-151.0
38.8989,-112.4561,-150.7
38.8989,-112.4556,-152.0
38.8989,-112.455,-151.9
38.8989,-112.4545,-152.6
38.8989,-112.454,-153.1
38.8989,-112.4534,-153.4
38.8989,-112.4529,-153.8
38.8989,-112.4524,-154.4
38.8989,-112.4518,-154.3
38.8989,-112.4513,-154.8
38.8989,-112.4507,-155.1
38.8989,-112.4502,-155.5
38.8989,-112.4497,-156.3
38.8989,-112.4491,-156.8
38.899,-112.4486,-157.1
38.899,-112.448,-158.2
38.899,-112.4475,-158.5
38.899,-112.447,-159.5
38.899,-112.4464,-159.2
38.899,-112.4459,-159.3
38.899,-112.4453,-159.5
38.899,-112.4448,-159.3
38.899,-112.4443,-160.0
38.899,-112.4437,-160.7
38.899,-112.4432,-160.1
38.899,-112.4426,-159.6
38.899,-112.4421,-159.3
38.899,-112.4416,-158.8
38.899,-112.441,-158.7
38.899,-112.4405,-158.2
38.899,-112.44,-158.7
38.899,-112.4394,-159.3
38.899,-112.4389,-158.6
38.899,-112.4383,-158.8
38.899,-112.4378,-157.4
38.899,-112.4373,-157.3
38.899,-112.4367,-157.3
38.8991,-112.4362,-158.0
38.8991,-112.4356,-157.0
38.8991,-112.4351,-156.1
38.8991,-112.4346,-155.8
38.8991,-112.434,-157.4
38.8991,-112.4335,-157.1
38.8991,-112.4329,-157.8
38.8991,-112.4324,-158.5
38.8991,-112.4319,-158.3
38.8991,-112.4313,-158.1
38.8991,-112.4308,-157.9
38.8991,-112.4302,-157.3
38.8991,-112.4297,-157.1
38.8991,-112.4292,-156.7
38.8991,-112.4286,-156.6
38.8991,-112.4281,-156.6
38.8991,-112.4276,-156.3
38.8991,-112.427,-154.9
38.8991,-112.4265,-154.7
38.8991,-112.4259,-155.0
38.8991,-112.4254,-155.8
38.8991,-112.4249,-156.5
38.8991,-112.4243,-156.7
38.8992,-112.4238,-156.1
38.8992,-112.4232,-156.2
38.8992,-112.4227,-156.5
38.8992,-112.4222,-155.8
38.8992,-112.4216,-156.1
38.8992,-112.4211,-158.2
38.8992,-112.4205,-158.1
38.8992,-112.42,-158.0
38.8992,-112.4195,-157.8
38.8992,-112.4189,-157.9
38.8992,-112.4184,-158.8
38.8992,-112.4178,-158.7
38.8992,-112.4173,-160.1
38.8992,-112.4168,-161.4
38.8992,-112.4162,-161.9
38.8992,-112.4157,-161.7
38.8992,-112.4152,-161.4
38.8992,-112.4146,-161.6
38.8992,-112.4141,-163.2
38.8992,-112.4135,-164.3
38.8992,-112.413,-166.5
38.8992,-112.4125,-167.8
38.8992,-112.4119,-166.9
38.8992,-112.4115,-164.6
38.8992,-112.411,-163.8
38.8992,-112.4106,-164.2
38.8992,-112.4102,-164.8
38.8992,-112.4097,-164.1
38.8992,-112.4093,-163.6
38.8992,-112.4089,-163.0
38.8992,-112.4084,-163.8
38.8992,-112.408,-163.1
38.8992,-112.4075,-162.9
38.8991,-112.4071,-163.1
38.8991,-112.4067,-163.5
38.8991,-112.4062,-163.8
38.8991,-112.4058,-163.6
38.8991,-112.4054,-162.6
38.8991,-112.4049,-161.6
38.8991,-112.4045,-161.1
38.8991,-112.404,-160.9
38.8991,-112.4036,-159.3
38.8991,-112.4032,-158.3
38.8991,-112.4027,-156.8
38.899,-112.4023,-155.0
38.899,-112.4019,-154.4
38.899,-112.4014,-153.4
38.899,-112.401,-153.7
38.899,-112.4005,-154.9
38.899,-112.4001,-155.1
38.899,-112.3997,-156.2
38.899,-112.3992,-156.7
38.899,-112.3988,-156.2
38.899,-112.3984,-157.0
38.8989,-112.3979,-158.0
38.8989,-112.3975,-160.1
38.8989,-112.397,-160.0
38.8989,-112.3966,-159.7
38.8989,-112.3962,-158.8
38.8989,-112.3957,-158.3
38.8989,-112.3953,-159.7
38.8989,-112.3949,-160.1
38.8989,-112.3944,-160.6
38.8989,-112.394,-160.1
38.8989,-112.3935,-160.0
38.8988,-112.3931,-160.4
38.8988,-112.3927,-159.2
38.8988,-112.3922,-160.2
38.8988,-112.3918,-160.4
38.8988,-112.3914,-160.7
38.8988,-112.3909,-160.8
38.8988,-112.3905,-160.5
38.8988,-112.39,-160.4
38.8988,-112.3896,-159.7
38.8988,-112.3892,-160.1
38.8988,-112.3887,-160.6
38.8987,-112.3883,-159.8
38.8987,-112.3879,-159.3
38.8987,-112.3874,-158.7
38.8987,-112.387,-157.3
38.8987,-112.3865,-157.1
38.8987,-112.3861,-157.1
38.8987,-112.3857,-154.3
38.8987,-112.3852,-153.1
38.8987,-112.3848,-150.1
38.8987,-112.3844,-147.1
38.8986,-112.3839,-145.1
38.8986,-112.3835,-143.8
38.8986,-112.3831,-142.5
38.8986,-112.3826,-142.1
38.8986,-112.3822,-143.3
38.8986,-112.3817,-143.2
38.8986,-112.3813,-144.0
38.8986,-112.3809,-144.6
38.8986,-112.3804,-146.5
38.8986,-112.38,-146.4
38.8986,-112.3796,-146.6
38.8985,-112.3791,-146.8
38.8985,-112.3787,-146.8
38.8985,-112.3782,-147.4
38.8985,-112.3778,-149.8
38.8985,-112.3774,-151.8
38.8985,-112.3769,-152.6
38.8985,-112.3765,-153.3
38.8985,-112.3761,-153.2
38.8985,-112.3756,-153.4
38.8985,-112.3752,-155.1
38.8985,-112.3747,-155.7
38.8984,-112.3743,-156.7
38.8984,-112.3739,-156.4
38.8984,-112.3734,-154.4
38.8984,-112.373,-153.3
38.8984,-112.3726,-154.2
38.8984,-112.3721,-154.8
38.8984,-112.3717,-155.1
38.8983,-112.3713,-155.5
38.8983,-112.3709,-153.9
38.8983,-112.3705,-154.6
38.8983,-112.3701,-156.2
38.8982,-112.3697,-157.3
38.8982,-112.3693,-156.5
38.8982,-112.3689,-155.4
38.8982,-112.3685,-156.4
38.8981,-112.368,-156.2
38.8981,-112.3676,-156.5
38.8981,-112.3672,-157.1
38.8981,-112.3668,-156.9
38.898,-112.3664,-156.6
38.898,-112.366,-155.9
38.898,-112.3656,-156.4
38.898,-112.3652,-156.2
38.8979,-112.3648,-155.8
38.8979,-112.3644,-155.4
38.8979,-112.364,-155.1
38.8979,-112.3636,-153.4
38.8978,-112.3632,-151.6
38.8978,-112.3628,-152.9
38.8978,-112.3623,-151.8
38.8978,-112.3619,-151.5
38.8977,-112.3615,-151.2
38.8977,-112.3611,-151.7
38.8977,-112.3607,-153.0
38.8977,-112.3603,-153.3
38.8976,-112.3599,-152.4
38.8976,-112.3595,-149.6
38.8976,-112.3591,-149.8
38.8976,-112.3587,-148.4
38.8975,-112.3583,-150.2
38.8975,-112.3579,-150.6
38.8975,-112.3575,-151.3
38.8975,-112.3571,-150.0
38.8974,-112.3567,-149.9
38.8974,-112.3562,-149.5
38.8974,-112.3558,-149.7
38.8974,-112.3554,-150.0
38.8973,-112.355,-150.1
38.8973,-112.3546,-149.3
38.8973,-112.3542,-148.8
38.8973,-112.3538,-147.9
38.8972,-112.3534,-147.9
38.8972,-112.353,-148.0
38.8972,-112.3526,-147.9
38.8972,-112.3522,-147.9
38.8971,-112.3518,-145.6
38.8971,-112.3514,-146.1
38.8971,-112.351,-147.0
38.8971,-112.3505,-147.0
38.897,-112.3501,-145.7
38.897,-112.3497,-145.7
38.897,-112.3493,-145.3
38.897,-112.3489,-144.9
38.8969,-112.3485,-145.1
38.8969,-112.3481,-144.8
38.8969,-112.3477,-145.9
38.8969,-112.3473,-146.8
38.8968,-112.3469,-146.0
38.8968,-112.3465,-146.5
38.8968,-112.3461,-145.9
38.8968,-112.3457,-146.6
38.8967,-112.3453,-146.9
38.8967,-112.3449,-146.3
38.8967,-112.3444,-146.5
38.8967,-112.344,-146.8
38.8966,-112.3436,-146.1
38.8966,-112.3432,-146.6
38.8966,-112.3428,-146.3
38.8965,-112.3424,-145.7
38.8965,-112.342,-145.8
38.8965,-112.3416,-145.4
38.8965,-112.3412,-145.1
38.8964,-112.3408,-145.6
38.8964,-112.3404,-145.1
38.8964,-112.34,-144.3
38.8964,-112.3396,-144.3
38.8963,-112.3392,-143.4
38.8963,-112.3387,-144.2
38.8963,-112.3383,-144.9
38.8963,-112.3379,-145.3
38.8962,-112.3375,-145.3
38.8962,-112.3371,-144.8
38.8962,-112.3367,-145.2
38.8962,-112.3363,-144.9
38.8961,-112.3359,-145.6
38.8961,-112.3355,-145.4
38.8961,-112.3351,-145.4
38.8961,-112.3347,-143.6
38.896,-112.3343,-144.6
38.896,-112.3339,-144.4
38.896,-112.3335,-143.9
38.896,-112.3331,-145.2
38.8959,-112.3326,-143.3
38.8959,-112.3322,-143.7
38.8959,-112.3318,-143.8
38.8959,-112.3314,-144.2
38.8958,-112.331,-143.7
38.8958,-112.3306,-142.8
38.8958,-112.3302,-142.7
38.8958,-112.3298,-142.4
38.8957,-112.3294,-142.9
38.8957,-112.329,-143.5
38.8957,-112.3286,-143.8
38.8957,-112.3282,-143.6
38.8956,-112.3278,-142.3
38.8956,-112.3274,-141.5
38.8956,-112.3269,-141.3
38.8956,-112.3265,-142.1
38.8955,-112.3261,-143.5
38.8955,-112.3257,-143.4
38.8955,-112.3253,-143.9
38.8955,-112.3249,-142.6
38.8954,-112.3245,-139.8
38.8954,-112.3241,-140.9
38.8954,-112.3237,-142.8
38.8954,-112.3233,-140.6
38.8953,-112.3229,-141.1
38.8953,-112.3225,-141.4
38.8953,-112.3221,-140.0
38.8953,-112.3217,-141.1
38.8952,-112.3212,-141.7
38.8952,-112.3208,-144.0
38.8952,-112.3204,-145.1
38.8952,-112.32,-143.1
38.8951,-112.3196,-142.7
38.8951,-112.3192,-142.6
38.8951,-112.3188,-142.9
38.8951,-112.3184,-142.5
38.895,-112.318,-145.7
38.895,-112.3176,-146.0
38.895,-112.3172,-143.2
38.895,-112.3168,-144.1
38.8949,-112.3164,-144.4
38.8949,-112.316,-144.1
38.8949,-112.3156,-142.9
38.8949,-112.3151,-145.4
38.8948,-112.3147,-145.6
38.8948,-112.3143,-145.6
38.8948,-112.3139,-144.2
38.8948,-112.3135,-143.4
38.8947,-112.3131,-143.2
38.8947,-112.3127,-142.5
38.8947,-112.3123,-143.8
38.8947,-112.3119,-143.9
38.8946,-112.3115,-145.7
38.8946,-112.3111,-142.3
38.8946,-112.3107,-142.8
38.8946,-112.3103,-141.6
38.8945,-112.3099,-141.8
38.8945,-112.3094,-142.6
38.8945,-112.309,-143.4
38.8945,-112.3086,-143.6
38.8944,-112.3082,-144.3
38.8944,-112.3078,-144.5
38.8944,-112.3074,-145.0
38.8944,-112.307,-144.1
38.8943,-112.3066,-145.0
38.8943,-112.3062,-144.5
38.8943,-112.3058,-144.7
38.8942,-112.3054,-146.4
38.8942,-112.305,-146.1
38.8942,-112.3046,-146.6
38.8942,-112.3042,-146.0
38.8941,-112.3038,-146.4
38.8941,-112.3033,-147.0
38.8941,-112.3029,-146.4
38.8941,-112.3025,-147.5
38.894,-112.3021,-146.8
38.894,-112.3017,-147.5
38.894,-112.3013,-146.6
38.894,-112.3009,-148.1
38.8939,-112.3005,-146.3
38.8939,-112.3001,-146.2
38.8939,-112.2997,-146.1
38.8939,-112.2993,-145.8
38.8938,-112.2989,-146.4
38.8938,-112.2985,-147.5
38.8938,-112.2981,-149.1
38.8938,-112.2976,-147.0
38.8938,-112.2972,-148.2
38.8938,-112.2968,-146.4
38.8937,-112.2964,-146.4
38.8937,-112.296,-146.6
38.8937,-112.2956,-146.4
38.8937,-112.2952,-147.1
38.8937,-112.2948,-146.6
38.8937,-112.2944,-145.7
38.8937,-112.294,-145.3
38.8937,-112.2936,-145.2
38.8937,-112.2932,-144.9
38.8937,-112.2928,-145.0
38.8937,-112.2924,-145.4
38.8937,-112.292,-143.4
38.8937,-112.2916,-142.2
38.8936,-112.2912,-141.9
38.8936,-112.2908,-141.2
38.8936,-112.2904,-142.6
38.8936,-112.29,-142.4
38.8936,-112.2896,-143.9
38.8936,-112.2892,-144.3
38.8936,-112.2888,-145.0
38.8936,-112.2884,-145.4
38.8936,-112.288,-143.8
38.8936,-112.2875,-144.9
38.8936,-112.2871,-146.6
38.8936,-112.2867,-146.4
38.8936,-112.2863,-143.3
38.8935,-112.2859,-141.6
38.8935,-112.2855,-140.4
38.8935,-112.2851,-140.2
38.8935,-112.2847,-140.1
38.8935,-112.2843,-139.8
38.8935,-112.2839,-140.3
38.8935,-112.2835,-140.8
38.8935,-112.2831,-140.0
38.8935,-112.2827,-139.2
38.8935,-112.2823,-140.6
38.8935,-112.2819,-140.4
38.8935,-112.2815,-140.4
38.8934,-112.2811,-140.9
38.8934,-112.2807,-140.9
38.8934,-112.2803,-138.9
38.8934,-112.2799,-138.3
38.8934,-112.2795,-136.9
38.8934,-112.2791,-138.9
38.8934,-112.2787,-138.7
38.8934,-112.2783,-138.0
38.8934,-112.2779,-136.9
38.8934,-112.2774,-138.6
38.8934,-112.277,-140.1
38.8934,-112.2766,-140.7
38.8934,-112.2762,-140.7
38.8933,-112.2758,-137.2
38.8933,-112.2754,-140.3
38.8933,-112.275,-141.4
38.8933,-112.2746,-141.4
38.8933,-112.2742,-141.7
38.8933,-112.2738,-141.4
38.8933,-112.2734,-142.4
38.8933,-112.273,-141.6
38.8933,-112.2726,-141.6
38.8933,-112.2722,-142.9
38.8933,-112.2718,-142.5
38.8933,-112.2714,-141.4
38.8933,-112.271,-141.9
38.8932,-112.2706,-145.6
38.8932,-112.2702,-145.7
38.8932,-112.2698,-144.6
38.8932,-112.2694,-143.8
38.8932,-112.269,-143.1
38.8932,-112.2686,-142.3
38.8932,-112.2682,-143.6
38.8932,-112.2678,-143.4
38.8932,-112.2673,-142.7
38.8932,-112.2669,-145.7
38.8932,-112.2665,-147.2
38.8932,-112.2661,-144.6
38.8932,-112.2657,-144.1
38.8931,-112.2653,-143.6
38.8931,-112.2649,-144.1
38.8931,-112.2645,-144.8
38.8931,-112.2641,-144.3
38.8931,-112.2637,-145.1
38.8931,-112.2632,-144.8
38.8931,-112.2627,-143.8
38.8931,-112.2623,-143.5
38.893,-112.2618,-142.7
38.893,-112.2613,-142.1
38.893,-112.2608,-143.6
38.893,-112.2603,-141.7
38.8929,-112.2599,-139.0
38.8929,-112.2594,-140.6
38.8929,-112.2589,-143.0
38.8929,-112.2584,-144.2
38.8929,-112.2579,-145.7
38.8928,-112.2574,-147.6
38.8928,-112.257,-145.7
38.8928,-112.2565,-144.5
38.8928,-112.256,-143.5
38.8928,-112.2555,-145.0
38.8927,-112.255,-144.8
38.8927,-112.2545,-143.0
38.8927,-112.2541,-143.9
38.8927,-112.2536,-144.7
38.8926,-112.2531,-147.6
38.8926,-112.2526,-147.2
38.8926,-112.2521,-148.0
38.8926,-112.2516,-144.7
38.8926,-112.2512,-143.1
38.8925,-112.2507,-141.2
38.8925,-112.2502,-140.7
38.8925,-112.2497,-139.3
38.8925,-112.2492,-143.2
38.8925,-112.2488,-141.6
38.8924,-112.2483,-137.3
38.8924,-112.2478,-141.7
38.8924,-112.2473,-140.5
38.8924,-112.2468,-140.4
38.8923,-112.2463,-140.1
38.8923,-112.2459,-140.7
38.8923,-112.2454,-142.1
38.8923,-112.2449,-142.5
38.8923,-112.2444,-142.4
38.8922,-112.2439,-142.9
38.8922,-112.2434,-142.6
38.8922,-112.243,-143.0
38.8922,-112.2425,-143.0
38.8922,-112.242,-141.9
38.8921,-112.2415,-142.6
38.8921,-112.241,-142.7
38.8921,-112.2405,-143.2
38.892,-112.24,-143.3
38.892,-112.2394,-142.0
38.892,-112.2389,-140.6
38.892,-112.2384,-139.6
38.8919,-112.2379,-139.4
38.8919,-112.2374,-139.6
38.8919,-112.2369,-141.7
38.8919,-112.2364,-142.0
38.8918,-112.2359,-140.6
38.8918,-112.2354,-140.9
38.8918,-112.2349,-140.5
38.8918,-112.2344,-139.3
38.8917,-112.2339,-139.7
38.8917,-112.2334,-138.7
38.8917,-112.2329,-140.4
38.8916,-112.2324,-140.1
38.8916,-112.2319,-141.9
38.8916,-112.2314,-138.0
38.8916,-112.2309,-136.8
38.8915,-112.2304,-134.2
38.8915,-112.2299,-135.6
38.8915,-112.2294,-133.9
38.8915,-112.2288,-133.3
38.8914,-112.2283,-131.0
38.8914,-112.2278,-130.3
38.8914,-112.2273,-129.6
38.8913,-112.2268,-131.1
38.8913,-112.2263,-131.7
38.8913,-112.2258,-133.4
38.8913,-112.2253,-133.5
